name,128,64,32,16,8,4,2,1
Borna Coric,1.0000,0.5186,0.2255,0.0674,0.0138,0.0024,0.0006,0.0001
Taylor Harry Fritz,1.0000,0.4858,0.1932,0.0467,0.0085,0.0017,0.0006,0.0001
Leonardo Mayer,1.0000,0.5171,0.2216,0.0623,0.0133,0.0027,0.0005,0.0001
Ryan Harrison,1.0000,0.4924,0.1928,0.0593,0.0114,0.0026,0.0005,0.0001
Aljaz Bedene,1.0000,0.5048,0.2103,0.0631,0.0153,0.0015,0.0003,0.0001
Casper Ruud,1.0000,0.4307,0.1453,0.0301,0.0043,0.0011,0.0003,0.0001
Jordan Thompson,1.0000,0.4692,0.1698,0.0424,0.0070,0.0016,0.0002,0.0001
Jeremy Chardy,1.0000,0.4928,0.1969,0.0503,0.0086,0.0013,0.0002,0.0001
Donald Young,1.0000,0.4356,0.1542,0.0306,0.0058,0.0009,0.0002,0.0001
Sergiy Stakhovsky,1.0000,0.4127,0.1323,0.0266,0.0040,0.0005,0.0002,0.0001
Fernando Verdasco,1.0000,0.5298,0.2332,0.0782,0.0164,0.0033,0.0001,0.0001
Thomaz Bellucci,1.0000,0.4565,0.1612,0.0360,0.0073,0.0021,0.0001,0.0001
Alexander Bublik,1.0000,0.4457,0.1528,0.0319,0.0044,0.0006,0.0001,0.0001
Federico Coria,1.0000,0.5308,0.2485,0.0831,0.0285,0.0100,0.0031,0.0000
Vaclav Safranek,1.0000,0.5836,0.2809,0.1109,0.0427,0.0100,0.0027,0.0000
Adrian Mannarino,1.0000,0.5816,0.3278,0.1091,0.0243,0.0030,0.0009,0.0000
Laurynas Grigelis,1.0000,0.4455,0.1445,0.0309,0.0073,0.0018,0.0009,0.0000
Jozef Kovalik,1.0000,0.3673,0.0914,0.0191,0.0009,0.0009,0.0009,0.0000
Tommy Haas,1.0000,0.3431,0.0892,0.0092,0.0038,0.0015,0.0008,0.0000
Janko Tipsarevic,1.0000,0.4852,0.1873,0.0494,0.0097,0.0020,0.0006,0.0000
Steve Johnson,1.0000,0.5367,0.2355,0.0775,0.0173,0.0025,0.0004,0.0000
Feliciano Lopez,1.0000,0.5849,0.3256,0.1149,0.0247,0.0040,0.0003,0.0000
Viktor Troicki,1.0000,0.5314,0.2234,0.0697,0.0148,0.0028,0.0003,0.0000
Nicolas Almagro,1.0000,0.5110,0.2114,0.0578,0.0111,0.0022,0.0003,0.0000
Andrey Kuznetsov,1.0000,0.4878,0.1943,0.0510,0.0089,0.0018,0.0003,0.0000
Federico Delbonis,1.0000,0.4694,0.1817,0.0452,0.0073,0.0013,0.0003,0.0000
Vasek Pospisil,1.0000,0.4634,0.1715,0.0386,0.0076,0.0011,0.0003,0.0000
Jan Lennard Struff,1.0000,0.4751,0.1791,0.0497,0.0094,0.0010,0.0003,0.0000
Laslo Djere,1.0000,0.4944,0.2024,0.0590,0.0120,0.0020,0.0002,0.0000
