player0,rank0,player1,rank1,proba0,proba1
104926.0,18.0,104269.0,35.0,0.5266367399100964,0.47336326008990354
104926.0,18.0,104291.0,63.0,0.6620315242232906,0.33796847577670946
104926.0,18.0,104297.0,134.0,0.7459099752936814,0.2540900247063186
104926.0,18.0,104312.0,50.0,0.6192631448459864,0.3807368551540135
104926.0,18.0,103852.0,33.0,0.5722415416637132,0.4277584583362868
106298.0,16.0,103917.0,116.0,0.7742008372753197,0.2257991627246802
104925.0,22.0,104607.0,20.0,0.6583176908465762,0.3416823091534238
104925.0,22.0,104547.0,103.0,0.8682217806665095,0.13177821933349057
104919.0,42.0,104731.0,7.0,0.3056466288141316,0.6943533711858684
104919.0,42.0,104745.0,1.0,0.06905685867732714,0.9309431413226729
104919.0,42.0,104755.0,32.0,0.4063941084760312,0.5936058915239688
104919.0,42.0,104792.0,37.0,0.4494529234267891,0.5505470765732109
104919.0,42.0,104797.0,100.0,0.6296185370961499,0.3703814629038501
104919.0,42.0,104871.0,86.0,0.5869595422897256,0.4130404577102744
104919.0,42.0,104890.0,412.0,0.8942267856477564,0.10577321435224368
104919.0,42.0,104898.0,44.0,0.5692726907133817,0.4307273092866183
104925.0,22.0,100644.0,3.0,0.4084419877967448,0.5915580122032552
104925.0,22.0,103333.0,92.0,0.8131043041490202,0.1868956958509798
104925.0,22.0,103852.0,33.0,0.7935146642100088,0.2064853357899912
104925.0,22.0,103893.0,74.0,0.872760129570505,0.12723987042949508
104925.0,22.0,103898.0,62.0,0.8634846923013008,0.13651530769869924
104925.0,22.0,104571.0,84.0,0.8186825164840252,0.18131748351597476
104925.0,22.0,103917.0,116.0,0.883944923426518,0.11605507657348202
104925.0,22.0,104022.0,98.0,0.8906721322899329,0.10932786771006706
104925.0,22.0,104180.0,34.0,0.7666347800044133,0.23336521999558665
104925.0,22.0,104198.0,67.0,0.846754524521012,0.15324547547898804
104925.0,22.0,104252.0,90.0,0.905397604896153,0.09460239510384705
104925.0,22.0,104259.0,24.0,0.7186413241450449,0.28135867585495516
104925.0,22.0,104269.0,35.0,0.7505177280415042,0.24948227195849584
104925.0,22.0,104291.0,63.0,0.8505589151147863,0.14944108488521368
104925.0,22.0,104297.0,134.0,0.8944249490951601,0.10557505090483991
104925.0,22.0,104312.0,50.0,0.8262278257097005,0.17377217429029948
104925.0,22.0,104468.0,65.0,0.806075337718057,0.19392466228194305
104925.0,22.0,104527.0,30.0,0.6896173286394452,0.31038267136055475
104925.0,22.0,104534.0,104.0,0.8716247305623157,0.12837526943768432
104925.0,22.0,104545.0,10.0,0.6246250932146913,0.3753749067853087
104925.0,22.0,103970.0,41.0,0.7523124453963972,0.24768755460360276
104926.0,18.0,104468.0,65.0,0.5963809773989619,0.40361902260103816
106298.0,16.0,103898.0,62.0,0.7375305826559342,0.2624694173440658
106298.0,16.0,103852.0,33.0,0.6344843406682796,0.3655156593317203
126203.0,68.0,106210.0,80.0,0.5420441496432613,0.45795585035673875
126203.0,68.0,106214.0,156.0,0.9991468360220945,0.0008531639779054449
126203.0,68.0,106233.0,8.0,0.20795397937130733,0.7920460206286927
126203.0,68.0,106296.0,197.0,0.9219962207817448,0.07800377921825517
126203.0,68.0,106298.0,16.0,0.3465060226125172,0.6534939773874828
126203.0,68.0,106361.0,185.0,0.6427916504300013,0.35720834956999875
126203.0,68.0,106378.0,17.0,0.3945120755305269,0.6054879244694731
126203.0,68.0,106415.0,266.0,0.7402342317995854,0.25976576820041464
126203.0,68.0,106421.0,53.0,0.5313995524195261,0.4686004475804739
126203.0,68.0,106432.0,40.0,0.4465111390753075,0.5534888609246925
126203.0,68.0,109739.0,70.0,0.6350604628858361,0.364939537114164
126203.0,68.0,111200.0,122.0,0.6972941111752144,0.30270588882478555
126203.0,68.0,111442.0,91.0,0.6756693994674072,0.3243306005325927
126203.0,68.0,111511.0,173.0,0.7444951742900181,0.2555048257099819
126203.0,68.0,111513.0,101.0,0.6090671307553197,0.39093286924468024
126203.0,68.0,111575.0,38.0,0.4387123027454237,0.5612876972545763
126203.0,68.0,111577.0,57.0,0.5568391965846825,0.4431608034153175
126203.0,68.0,111797.0,61.0,0.47164949015712243,0.5283505098428776
126203.0,68.0,111815.0,85.0,0.5901825496330378,0.40981745036696215
126203.0,68.0,123921.0,130.0,0.7835637816534338,0.2164362183465662
126203.0,68.0,125802.0,119.0,0.6359877122534394,0.36401228774656064
126203.0,68.0,126125.0,307.0,0.9993390330828922,0.0006609669171078541
126207.0,58.0,100644.0,3.0,0.1408368915425764,0.8591631084574236
126207.0,58.0,103333.0,92.0,0.5158920666278696,0.48410793337213043
126207.0,58.0,103852.0,33.0,0.4912241939968318,0.5087758060031682
126207.0,58.0,103893.0,74.0,0.6318755077533746,0.36812449224662536
126207.0,58.0,103898.0,62.0,0.6114898759099471,0.3885101240900529
126203.0,68.0,106148.0,76.0,0.5421086136660662,0.4578913863339338
126203.0,68.0,106075.0,146.0,0.6867541305319974,0.3132458694680026
126203.0,68.0,106071.0,206.0,0.6152204040056068,0.3847795959943932
126203.0,68.0,106065.0,72.0,0.6541330885661065,0.34586691143389353
126203.0,68.0,105449.0,46.0,0.46215645845380904,0.537843541546191
126203.0,68.0,105453.0,21.0,0.2939227495586231,0.7060772504413769
126203.0,68.0,105477.0,190.0,0.7431036989088244,0.2568963010911755
126203.0,68.0,105526.0,71.0,0.5655579525774896,0.4344420474225103
126203.0,68.0,105539.0,79.0,0.6633331420928212,0.33666685790717876
126203.0,68.0,105550.0,78.0,0.4994596453853487,0.5005403546146513
126203.0,68.0,105575.0,102.0,0.621190491083838,0.3788095089161621
126203.0,68.0,105577.0,88.0,0.6155302781809675,0.38446972181903255
126203.0,68.0,105583.0,60.0,0.5271279435950892,0.4728720564049108
126203.0,68.0,105633.0,182.0,0.6679864011074643,0.3320135988925357
126203.0,68.0,105643.0,69.0,0.49474669415043004,0.50525330584957
126203.0,68.0,105657.0,94.0,0.5361757808424759,0.46382421915752414
126203.0,68.0,105676.0,9.0,0.25445567110879697,0.745544328891203
126207.0,58.0,103917.0,116.0,0.6530008219684986,0.34699917803150143
126203.0,68.0,105732.0,87.0,0.5974756185760332,0.40252438142396685
126203.0,68.0,105806.0,81.0,0.6039432507140472,0.39605674928595286
126203.0,68.0,105807.0,11.0,0.3418853487458795,0.6581146512541205
126203.0,68.0,105815.0,54.0,0.5863410963848881,0.4136589036151119
126203.0,68.0,105819.0,108.0,0.6494391746505469,0.3505608253494531
126203.0,68.0,105902.0,1072.0,0.9334857238727114,0.06651427612728854
126203.0,68.0,105916.0,45.0,0.4534274372423296,0.5465725627576704
126203.0,68.0,105932.0,77.0,0.5641194136421764,0.43588058635782356
126203.0,68.0,105992.0,56.0,0.49917372164388274,0.5008262783561173
126203.0,68.0,106000.0,29.0,0.46472166050176256,0.5352783394982374
126203.0,68.0,106026.0,93.0,0.5262625097927814,0.47373749020721856
126203.0,68.0,106043.0,12.0,0.36700902497356924,0.6329909750264308
126203.0,68.0,106045.0,113.0,0.6541279990735893,0.34587200092641074
126203.0,68.0,106058.0,14.0,0.33287541735205584,0.6671245826479442
126203.0,68.0,105777.0,5.0,0.21264610329727107,0.7873538967027289
126207.0,58.0,103970.0,41.0,0.4337633881572268,0.5662366118427732
126207.0,58.0,104022.0,98.0,0.6683045127976247,0.3316954872023753
126207.0,58.0,104180.0,34.0,0.4444012197642411,0.5555987802357589
106296.0,197.0,105633.0,182.0,0.1454562980033749,0.8545437019966251
106296.0,197.0,105643.0,69.0,0.07650580847644406,0.9234941915235559
106296.0,197.0,105657.0,94.0,0.08908753068747921,0.9109124693125208
106296.0,197.0,105676.0,9.0,0.024640154402500225,0.9753598455974998
106296.0,197.0,105732.0,87.0,0.10722848637058247,0.8927715136294175
106296.0,197.0,105777.0,5.0,0.022338925269596466,0.9776610747304035
106296.0,197.0,105806.0,81.0,0.11426868196864848,0.8857313180313515
106296.0,197.0,105807.0,11.0,0.0423772314904306,0.9576227685095694
106296.0,197.0,105815.0,54.0,0.10707970273916789,0.8929202972608321
106296.0,197.0,105819.0,108.0,0.13549657595143383,0.8645034240485662
106296.0,197.0,105902.0,1072.0,0.5428261128549858,0.4571738871450142
106296.0,197.0,105916.0,45.0,0.06558242495981115,0.9344175750401889
106296.0,197.0,105932.0,77.0,0.0834418179843831,0.9165581820156169
106296.0,197.0,105583.0,60.0,0.07693738616126167,0.9230626138387383
106296.0,197.0,105992.0,56.0,0.08393405675088905,0.916065943249111
106296.0,197.0,106026.0,93.0,0.08590935266693878,0.9140906473330612
106296.0,197.0,106043.0,12.0,0.04621754708112891,0.9537824529188711
106296.0,197.0,106045.0,113.0,0.13793482746569397,0.862065172534306
106296.0,197.0,106058.0,14.0,0.04649447304413956,0.9535055269558604
106296.0,197.0,106065.0,72.0,0.13793750241412484,0.8620624975858752
106296.0,197.0,106071.0,206.0,0.1191531686729379,0.8808468313270621
106296.0,197.0,106075.0,146.0,0.15646145448266924,0.8435385455173308
106296.0,197.0,106148.0,76.0,0.09104435599389016,0.9089556440061098
106296.0,197.0,106210.0,80.0,0.09102286712924379,0.9089771328707562
106296.0,197.0,106214.0,156.0,0.9900079323913715,0.00999206760862843
106296.0,197.0,106233.0,8.0,0.021606787114673454,0.9783932128853265
106298.0,16.0,100644.0,3.0,0.2335529955911959,0.7664470044088041
106298.0,16.0,103333.0,92.0,0.6591364236789468,0.34086357632105324
106296.0,197.0,106000.0,29.0,0.0684254063016656,0.9315745936983344
106298.0,16.0,103893.0,74.0,0.7447321071749136,0.2552678928250864
106296.0,197.0,105577.0,88.0,0.11929064588463467,0.8807093541153653
106296.0,197.0,105550.0,78.0,0.07625268645099259,0.9237473135490074
126207.0,58.0,104198.0,67.0,0.5786147675029916,0.4213852324970084
126207.0,58.0,104252.0,90.0,0.6965454469242579,0.3034545530757421
126207.0,58.0,104259.0,24.0,0.38990156848008795,0.610098431519912
126207.0,58.0,104269.0,35.0,0.4340863908353447,0.5659136091646553
126207.0,58.0,104291.0,63.0,0.5872492738679529,0.4127507261320471
126207.0,58.0,104297.0,134.0,0.6765209103732743,0.3234790896267256
106296.0,197.0,105077.0,36.0,0.07322658635216872,0.9267734136478313
106296.0,197.0,105132.0,136.0,0.14854070865155167,0.8514592913484483
106296.0,197.0,105138.0,13.0,0.03699545621720457,0.9630045437827954
106296.0,197.0,105166.0,124.0,0.21143338203382145,0.7885666179661786
106296.0,197.0,105173.0,26.0,0.07676765706272881,0.9232323429372712
106296.0,197.0,105208.0,160.0,0.10050807867844269,0.8994919213215573
106296.0,197.0,105216.0,48.0,0.12374817426146811,0.8762518257385319
106296.0,197.0,105575.0,102.0,0.12149333382030547,0.8785066661796945
106296.0,197.0,105223.0,6.0,0.018662487835076846,0.9813375121649232
106296.0,197.0,105311.0,49.0,0.07382594811727905,0.926174051882721
106296.0,197.0,105332.0,51.0,0.07577062719398375,0.9242293728060162
106296.0,197.0,105341.0,115.0,0.2118745690827648,0.7881254309172352
106296.0,197.0,105357.0,59.0,0.08044265879159673,0.9195573412084033
106296.0,197.0,105373.0,117.0,0.0897681430088273,0.9102318569911727
106296.0,197.0,105376.0,43.0,0.05381581280071501,0.946184187199285
106296.0,197.0,105379.0,66.0,0.06639768524654732,0.9336023147534527
106296.0,197.0,105430.0,97.0,0.19274343945041728,0.8072565605495827
106296.0,197.0,105449.0,46.0,0.06299349492622053,0.9370065050737795
106296.0,197.0,105453.0,21.0,0.033679983878709074,0.9663200161212909
106296.0,197.0,105477.0,190.0,0.19660959770646314,0.8033904022935369
106296.0,197.0,105526.0,71.0,0.09920997365450024,0.9007900263454998
106296.0,197.0,105539.0,79.0,0.1428766223131892,0.8571233776868108
106296.0,197.0,105227.0,4.0,0.015714581050276566,0.9842854189497234
126203.0,68.0,105430.0,97.0,0.7383677830940847,0.26163221690591537
104926.0,18.0,104527.0,30.0,0.44465274785514597,0.555347252144854
104926.0,18.0,104545.0,10.0,0.3715207558726451,0.6284792441273549
126207.0,58.0,105376.0,43.0,0.39028106486055925,0.6097189351394408
126207.0,58.0,105379.0,66.0,0.46082556702337063,0.5391744329766294
126207.0,58.0,105430.0,97.0,0.7415589913791503,0.25844100862084973
126207.0,58.0,105449.0,46.0,0.4608627550526827,0.5391372449473173
126207.0,58.0,105453.0,21.0,0.29520799960330224,0.7047920003966978
126207.0,58.0,105477.0,190.0,0.746256993091563,0.25374300690843693
126207.0,58.0,105526.0,71.0,0.5696283958537132,0.4303716041462868
126207.0,58.0,105539.0,79.0,0.668853873900668,0.331146126099332
126207.0,58.0,105550.0,78.0,0.49799573526634433,0.5020042647336557
126207.0,58.0,105575.0,102.0,0.6243386167414667,0.37566138325853327
126207.0,58.0,105577.0,88.0,0.6194475608871818,0.3805524391128182
126207.0,58.0,105583.0,60.0,0.5086029348939061,0.49139706510609393
126207.0,58.0,105633.0,182.0,0.6716543215759907,0.32834567842400936
126207.0,58.0,105643.0,69.0,0.4988927445428256,0.5011072554571744
126207.0,58.0,105657.0,94.0,0.5402977506486697,0.4597022493513303
126207.0,58.0,105676.0,9.0,0.2651494277411126,0.7348505722588874
126207.0,58.0,105732.0,87.0,0.5907338924483112,0.40926610755168874
126207.0,58.0,105777.0,5.0,0.21543611948840702,0.784563880511593
126207.0,58.0,105806.0,81.0,0.607903387680083,0.392096612319917
126207.0,58.0,105807.0,11.0,0.33028561108716104,0.669714388912839
126207.0,58.0,105815.0,54.0,0.5937528786168271,0.4062471213831728
126207.0,58.0,105819.0,108.0,0.6532056186885757,0.3467943813114243
126207.0,58.0,105902.0,1072.0,0.9394741741306699,0.06052582586933006
126207.0,58.0,105916.0,45.0,0.4721399236924564,0.5278600763075436
126207.0,58.0,105932.0,77.0,0.575110062732463,0.42488993726753704
126207.0,58.0,105992.0,56.0,0.5152394231714392,0.4847605768285608
126207.0,58.0,106000.0,29.0,0.4688495819786085,0.5311504180213915
126207.0,58.0,105373.0,117.0,0.550914918787483,0.449085081212517
126207.0,58.0,105357.0,59.0,0.5143419320451459,0.48565806795485417
126207.0,58.0,105341.0,115.0,0.7636337906891684,0.23636620931083163
126207.0,58.0,105332.0,51.0,0.4918949241923505,0.5081050758076495
126207.0,58.0,104731.0,7.0,0.2590332451756947,0.7409667548243053
126207.0,58.0,104745.0,1.0,0.05168353370886647,0.9483164662911335
126207.0,58.0,104755.0,32.0,0.35193192214207414,0.6480680778579259
126207.0,58.0,104792.0,37.0,0.38344780173542226,0.6165521982645777
126207.0,58.0,104797.0,100.0,0.5684362441530659,0.431563755846934
126207.0,58.0,104871.0,86.0,0.5184691559889569,0.48153084401104307
126207.0,58.0,104890.0,412.0,0.8692513617928164,0.13074863820718366
126207.0,58.0,104898.0,44.0,0.5038082231031489,0.4961917768968511
126207.0,58.0,104919.0,42.0,0.4371873279859225,0.5628126720140775
126207.0,58.0,104925.0,22.0,0.19757498281547392,0.8024250171845261
126207.0,58.0,104926.0,18.0,0.41788580187814794,0.5821141981218521
126207.0,58.0,104999.0,64.0,0.5609042931545181,0.4390957068454819
126207.0,58.0,105023.0,15.0,0.34512934327531486,0.6548706567246851
126207.0,58.0,106026.0,93.0,0.5303954178415142,0.4696045821584857
126207.0,58.0,105051.0,73.0,0.6757143291355361,0.32428567086446397
126207.0,58.0,105062.0,83.0,0.5998033808505859,0.40019661914941407
126207.0,58.0,105064.0,278.0,0.6612382658607062,0.3387617341392938
126207.0,58.0,105074.0,110.0,0.726363175645597,0.273636824354403
126207.0,58.0,105077.0,36.0,0.4870574582662106,0.5129425417337894
126207.0,58.0,105132.0,136.0,0.677056245675931,0.3229437543240689
126207.0,58.0,105138.0,13.0,0.31585336227865246,0.6841466377213475
126207.0,58.0,105166.0,124.0,0.7631562034806878,0.2368437965193122
126207.0,58.0,105173.0,26.0,0.5024583035374852,0.4975416964625148
126207.0,58.0,105208.0,160.0,0.573165181175315,0.426834818824685
126207.0,58.0,105216.0,48.0,0.6292414352871126,0.3707585647128874
126207.0,58.0,105223.0,6.0,0.19007883892078514,0.8099211610792149
126207.0,58.0,105227.0,4.0,0.16097950314322895,0.839020496856771
126207.0,58.0,105311.0,49.0,0.5007577422219169,0.499242257778083
126207.0,58.0,105053.0,315.0,0.72764920132589,0.27235079867411
126207.0,58.0,106043.0,12.0,0.368023070773123,0.631976929226877
126207.0,58.0,106045.0,113.0,0.6578706051011485,0.3421293948988516
126207.0,58.0,106058.0,14.0,0.3694812356333549,0.6305187643666451
106298.0,16.0,105332.0,51.0,0.6504750041336514,0.34952499586634855
106298.0,16.0,105341.0,115.0,0.8569952041936058,0.14300479580639427
106298.0,16.0,105357.0,59.0,0.6784807545359817,0.3215192454640183
106298.0,16.0,105373.0,117.0,0.678962788858993,0.32103721114100703
106298.0,16.0,105376.0,43.0,0.559059769712461,0.44094023028753904
106298.0,16.0,105379.0,66.0,0.5986854095168266,0.40131459048317336
106298.0,16.0,105430.0,97.0,0.8418336901356064,0.15816630986439362
106298.0,16.0,105449.0,46.0,0.5997823238091564,0.4002176761908436
106298.0,16.0,105453.0,21.0,0.4389005188405358,0.5610994811594642
106298.0,16.0,105477.0,190.0,0.8450896579171061,0.15491034208289392
106298.0,16.0,105526.0,71.0,0.7068389154782626,0.2931610845217374
106298.0,16.0,105539.0,79.0,0.7888830008760634,0.2111169991239365
106298.0,16.0,105550.0,78.0,0.647902260851928,0.352097739148072
106298.0,16.0,105311.0,49.0,0.6398850021713374,0.3601149978286627
106298.0,16.0,105575.0,102.0,0.7550182299973783,0.24498177000262164
106298.0,16.0,105583.0,60.0,0.6521986869037479,0.3478013130962521
106298.0,16.0,105633.0,182.0,0.7914231140833117,0.20857688591668835
106298.0,16.0,105643.0,69.0,0.645677586004668,0.3543224139953321
106298.0,16.0,105657.0,94.0,0.6821813061395118,0.3178186938604882
106298.0,16.0,105676.0,9.0,0.3913870805283153,0.6086129194716847
106298.0,16.0,105732.0,87.0,0.7329429612664315,0.2670570387335685
106298.0,16.0,105777.0,5.0,0.3416618670128341,0.6583381329871659
106298.0,16.0,105806.0,81.0,0.7419935274137641,0.2580064725862358
106298.0,16.0,105807.0,11.0,0.49659361749459385,0.5034063825054061
106298.0,16.0,105815.0,54.0,0.7277611471586483,0.2722388528413517
106298.0,16.0,105819.0,108.0,0.7774743140222072,0.22252568597779274
106298.0,16.0,105902.0,1072.0,0.9635942012218875,0.036405798778112425
106298.0,16.0,105916.0,45.0,0.6100687684996846,0.38993123150031533
106298.0,16.0,105577.0,88.0,0.7537998223550333,0.24620017764496674
126207.0,58.0,104665.0,128.0,0.5768938227393479,0.4231061772606521
106298.0,16.0,105227.0,4.0,0.2638444291058273,0.7361555708941727
106298.0,16.0,105216.0,48.0,0.7540229456265085,0.24597705437349146
126207.0,58.0,106065.0,72.0,0.6578756683254757,0.3421243316745243
126207.0,58.0,106071.0,206.0,0.6191388904021455,0.38086110959785446
126207.0,58.0,106075.0,146.0,0.6903108390101791,0.3096891609898209
126207.0,58.0,106148.0,76.0,0.5462224808731513,0.4537775191268487
126207.0,58.0,106210.0,80.0,0.5461581111512606,0.4538418888487395
126207.0,58.0,106214.0,156.0,0.9991608572531797,0.0008391427468202954
126207.0,58.0,106233.0,8.0,0.20973303666768162,0.7902669633323184
126207.0,58.0,106296.0,197.0,0.9231806812667743,0.07681931873322567
126207.0,58.0,106298.0,16.0,0.35027101423296236,0.6497289857670376
126207.0,58.0,106361.0,185.0,0.6778942836077813,0.3221057163922188
126207.0,58.0,106378.0,17.0,0.3920099035214516,0.6079900964785484
126207.0,58.0,106415.0,266.0,0.7434105857040779,0.2565894142959221
126207.0,58.0,106421.0,53.0,0.5355271985406355,0.46447280145936454
106298.0,16.0,105223.0,6.0,0.2959136345063066,0.7040863654936934
126207.0,58.0,106432.0,40.0,0.4242598099669981,0.5757401900330019
126207.0,58.0,111200.0,122.0,0.7007832868013965,0.29921671319860355
126207.0,58.0,111442.0,91.0,0.6792931927307349,0.3207068072692651
126207.0,58.0,111511.0,173.0,0.7476371890990268,0.2523628109009733
126207.0,58.0,111513.0,101.0,0.6130088634132094,0.3869911365867907
126207.0,58.0,111575.0,38.0,0.4428003100582264,0.5571996899417736
126207.0,58.0,111577.0,57.0,0.5609279094697912,0.4390720905302088
126207.0,58.0,111797.0,61.0,0.4757842512206272,0.5242157487793728
126207.0,58.0,111815.0,85.0,0.5941878253788941,0.40581217462110586
126207.0,58.0,123921.0,130.0,0.7863632228907641,0.21363677710923593
126207.0,58.0,125802.0,119.0,0.63981852637703,0.3601814736229701
106298.0,16.0,105166.0,124.0,0.8566708507977886,0.1433291492022114
106298.0,16.0,105173.0,26.0,0.6528947242292413,0.3471052757707586
106298.0,16.0,105208.0,160.0,0.7065835195915848,0.2934164804084151
126207.0,58.0,109739.0,70.0,0.6319691911441718,0.36803080885582823
104926.0,18.0,104534.0,104.0,0.6993429283765813,0.30065707162341865
126207.0,58.0,104660.0,127.0,0.6407266313420529,0.3592733686579471
126207.0,58.0,104620.0,129.0,0.5644008485433138,0.43559915145668615
105676.0,9.0,104527.0,30.0,0.6150393422485301,0.38496065775146987
105676.0,9.0,104534.0,104.0,0.8262796611774172,0.17372033882258278
105676.0,9.0,104545.0,10.0,0.5471471394374893,0.45285286056251073
105676.0,9.0,104547.0,103.0,0.8213401079320333,0.1786598920679667
105676.0,9.0,104571.0,84.0,0.7663875514118638,0.2336124485881362
105676.0,9.0,104607.0,20.0,0.5891133453488968,0.4108866546511032
