name,128,64,32,16,8,4,2,1
Christian Garin,1.0000,0.4496,0.1678,0.0489,0.0130,0.0015,0.0004,0.0000
Gerald Melzer,1.0000,0.4094,0.1344,0.0309,0.0057,0.0012,0.0004,0.0000
Henri Laaksonen,1.0000,0.4525,0.1817,0.0421,0.0104,0.0008,0.0004,0.0000
Carlos Berlocq,1.0000,0.3678,0.1078,0.0211,0.0033,0.0004,0.0004,0.0000
Guido Pella,1.0000,0.4797,0.2040,0.0652,0.0179,0.0038,0.0003,0.0000
Dusan Lajovic,1.0000,0.4817,0.1914,0.0607,0.0152,0.0032,0.0003,0.0000
Mirza Basic,1.0000,0.4658,0.1887,0.0548,0.0125,0.0027,0.0003,0.0000
Gastao Elias,1.0000,0.4021,0.1373,0.0349,0.0079,0.0016,0.0002,0.0000
Vasek Pospisil,1.0000,0.4238,0.1542,0.0406,0.0087,0.0013,0.0002,0.0000
Thiago Monteiro,1.0000,0.4031,0.1400,0.0343,0.0064,0.0012,0.0002,0.0000
Ramkumar Ramanathan,1.0000,0.4286,0.1473,0.0376,0.0086,0.0011,0.0002,0.0000
Simone Bolelli,1.0000,0.4060,0.1376,0.0296,0.0064,0.0010,0.0002,0.0000
Denis Kudla,1.0000,0.3823,0.1154,0.0281,0.0059,0.0009,0.0002,0.0000
Paolo Lorenzi,1.0000,0.3853,0.1218,0.0268,0.0050,0.0009,0.0002,0.0000
Mikhail Kukushkin,1.0000,0.4007,0.1285,0.0292,0.0055,0.0007,0.0002,0.0000
Tim Smyczek,1.0000,0.3374,0.0907,0.0178,0.0030,0.0003,0.0002,0.0000
Julien Benneteau,1.0000,0.4288,0.1586,0.0433,0.0085,0.0019,0.0001,0.0000
Jordan Thompson,1.0000,0.4186,0.1481,0.0391,0.0091,0.0016,0.0001,0.0000
Yuichi Sugita,1.0000,0.4212,0.1490,0.0462,0.0096,0.0015,0.0001,0.0000
Evgeny Donskoy,1.0000,0.3509,0.1025,0.0210,0.0042,0.0007,0.0001,0.0000
Elias Ymer,1.0000,0.3698,0.1116,0.0222,0.0044,0.0002,0.0001,0.0000
Nikola Milojevic,1.0000,0.4300,0.1477,0.0346,0.0108,0.0031,0.0000,0.0000
Stefano Napolitano,1.0000,0.3978,0.1333,0.0278,0.0056,0.0022,0.0000,0.0000
Ryan Harrison,1.0000,0.4507,0.1764,0.0414,0.0100,0.0021,0.0000,0.0000
Martin Klizan,1.0000,0.4236,0.1468,0.0373,0.0086,0.0018,0.0000,0.0000
