1.988673647613066475e-01,7.540158695924503718e-04,-2.286811990119194671e-04,-1.858765622714910609e-02,9.435843094137172926e-01,1.304515769788382846e-04,5.559629986219823757e-05,6.747664173148783023e-05,7.129917364865275844e-05,4.409951675916222089e-05,-1.429451061779418806e-04,-5.452936344190219536e-04,1.269211901730129979e-04,3.359094487246671906e-04,-1.108453185536052200e-04,-8.377916693118655090e-06,-1.411074873009822970e-04,-3.097390474267450503e-04,6.518470240076426571e-05,-1.152545677486279822e-04,-7.287392119032212105e-05,4.763610006747314449e-04,5.515855525734439770e-04,-1.181361937669510065e-04,5.888900131636867015e-05,-1.336549259390746322e-04,-2.680481960828963992e-04,5.811561974332664625e-05,-1.370905227092962064e-04,-5.232637794070379815e-04,1.550626514668070684e-04,3.840631886856283456e-04,-1.019444571131641457e-04,-2.190627255324072388e-06,-1.467403638545066856e-04,-3.272639408888354312e-04,5.967399652130289589e-06,-1.233107232574095005e-02,2.638154491194225071e-01,1.165443118214027924e-04,3.050215677949221378e-07,2.701957717369212050e-05,3.925919133965529280e-05,5.853423666012274505e-05,-6.965562654671958638e-05,-1.523367053542769528e-04,1.064086069016574306e-04,2.177293085853542658e-04,-3.257158426850287255e-05,9.692212072159166693e-06,-5.910598632820416708e-05,-1.418414350023209476e-04,-1.303380832140411990e-05,-5.254692208303158728e-05,4.891177813586961281e-04,4.313920083915811100e-04,3.010057661436134173e-04,9.814688308938074342e-06,6.491637276417578197e-05,2.025950322860300108e-05,3.077121462679237280e-05,5.899404205059606250e-05,-6.837343973669837965e-05,-1.850293960573726822e-04,6.670855706302118520e-05,2.020382432346650001e-04,-1.646371625332968556e-05,1.038446870085609008e-05,-6.806390164786672262e-05,-1.576121053211206209e-04,-1.057902373069999531e-04,7.239182210553772806e-04,-1.023782851316547656e-04,6.789305271633775188e-04
-9.716826161529411587e-01,3.815449881069049587e-03,-2.527901856718139939e-04,-7.365437678252054199e-03,2.247567994208178599e-01,-6.195153647420420778e-04,-1.008966011519612666e-05,-3.826032822184143918e-05,-5.430630330600274815e-05,-2.531316341946643534e-05,1.391346534691751606e-04,8.758323273380838299e-04,6.296863372773764259e-05,1.792324080035068016e-04,4.917766943381237559e-04,1.215327317347090542e-04,6.215797647616963864e-05,3.701226930996924714e-05,3.362854101592273250e-05,1.917730249444096378e-04,1.184031266534043203e-03,1.886242160274829050e-04,3.356446304181200644e-04,6.341920589132225014e-04,1.645748629874676605e-04,5.663543481897483474e-05,3.485835995254003459e-05,-1.148373731320290334e-05,1.441126987782860266e-04,8.557386482682154604e-04,1.325292131297269114e-05,1.867949862925086029e-04,4.849636770544199461e-04,1.242496052010766134e-04,4.841842068447637948e-05,2.123239305640248168e-05,-3.304811585434057081e-04,-5.196326373028668962e-03,-7.218769554832540902e-02,-2.323919897016024421e-04,2.214093061275785863e-07,-4.800939296978855975e-05,-5.961404091768643691e-05,1.374289833249345662e-04,2.630614234119719140e-04,1.068071892212148427e-03,-1.509653799048536987e-04,2.147740173902558213e-05,5.373513050691183356e-04,1.494412089924094459e-04,8.340146684758941874e-05,1.463255644259405484e-04,1.845703627796057569e-04,3.324231621889803842e-04,1.322145597439865206e-03,-3.079621066781561804e-05,1.500198582051177443e-04,6.097090754291042058e-04,1.971117381433667461e-04,7.838912629461831580e-05,1.511088145623237376e-04,1.515181460639751325e-04,2.517100051596246678e-04,1.110445987738953614e-03,-9.762969387999485382e-05,5.010836822753064962e-05,5.367550586202437298e-04,1.660304798187198390e-04,7.371754483024610329e-05,1.364129259130422906e-04,-8.093773140304361352e-05,3.279998801327677885e-05,-6.625775405283789690e-05,4.311652872383437291e-05
-1.271986577590135115e-01,-3.635563359808635653e-03,-5.913759485487446454e-05,2.055091104289807902e-03,-2.423490602344179901e-01,1.589045813905188122e-04,-1.092856666803412745e-05,-9.240421999141405738e-06,-9.622328464373625483e-06,1.264297631719713162e-04,8.218983571041523981e-05,4.382381374230749009e-04,2.906108743014859227e-05,5.646732845759820342e-05,1.457285273605045742e-04,4.440686790461760775e-05,3.923125903455718187e-05,6.853273026989788446e-05,1.482108542351606798e-06,6.269622486772323490e-05,7.423118407946827394e-04,1.248550896032462601e-04,-1.901055238741309347e-04,1.040477726573692940e-04,6.102075434560314183e-05,1.367574453500104421e-04,3.187326184286663061e-04,1.343562835363696479e-04,8.670767675795617506e-05,5.831368173830863951e-04,1.034594302739493910e-04,1.120829928830376163e-04,1.558176169687911221e-04,6.131547001974658496e-05,6.026395653191723349e-05,9.891275413478831243e-05,-3.647150472124171833e-04,-4.715681084893541541e-02,9.606443390086868428e-01,7.256698364686610403e-05,1.160005332418623141e-06,8.882730165206955623e-05,7.894236329964442764e-05,1.143416230106033611e-04,-1.234806667615707910e-04,1.481588276084575548e-04,4.705521089291244048e-04,7.314663019996108179e-04,1.519394598452506872e-04,1.213363112362864500e-04,-1.392095619104887622e-04,-3.521289933422113837e-04,1.403702404748879810e-04,-1.541446686351851899e-04,5.679312893161366210e-04,7.087719177904610018e-04,9.231626689162455773e-04,2.701140669368901764e-04,1.933619640428248113e-04,-1.312886599768285526e-04,-3.529273857325584745e-04,1.613114382236328112e-04,-1.181643364149328736e-04,4.063547363360834079e-04,6.361828277454831607e-04,8.793206503003599519e-04,2.199374458460932446e-04,1.665422306827546558e-04,-1.379450319953548195e-04,-3.634487460735432167e-04,4.307423950877605390e-04,-1.062569594812229606e-03,4.171312623899634908e-04,-1.010817021594187601e-03
-8.852945271660282028e-03,-1.256639131723802025e-02,6.273891970013378838e-04,6.653842478332494537e-02,2.721853528495188357e-03,9.019038724027567122e-04,-1.635787983102175713e-04,-5.364832027048018707e-04,-4.252397074024699881e-04,-1.595870114174056649e-04,1.828851484953858636e-04,8.629287712937909905e-04,-4.571201136953237593e-04,-8.823128505382492109e-04,3.155751413237323525e-04,4.175298505761782094e-05,5.430091324194096436e-04,9.029594142179515502e-04,-3.241716543582016810e-04,6.731169181594003135e-05,1.623776792286585899e-03,-8.169083360662876244e-04,-1.285945688408757876e-03,1.270797220619608462e-03,3.871525957095883026e-04,2.774088780538656028e-04,9.130797117628863856e-04,-1.980803747645644073e-04,1.875905507019006780e-04,2.689916852676411344e-03,-4.509104108420887609e-04,-4.878598220375159576e-04,1.340492431208424639e-03,5.619172601875580160e-04,3.303921128608246259e-04,8.047044319791402285e-04,-3.764405378541870774e-03,9.963822642317000655e-01,4.826138874364661185e-02,1.061033217651995023e-03,-3.769620131179044290e-06,-3.012302405455752536e-04,-4.969498056784719649e-04,-1.801484015694857909e-04,7.032890653513691271e-04,-3.529665489930040086e-03,-1.962234823653820261e-03,-2.592985428190491652e-03,-1.560427879569047235e-03,-9.615617774589738185e-04,3.650782830256276367e-04,7.329631169784484078e-04,5.407290867148193726e-05,5.922430640420646214e-04,-6.383785341157148865e-03,-4.213322690833140940e-03,-4.003432415822535603e-03,-2.165044134398164555e-03,-1.324302620386937426e-03,8.038779553450906489e-05,3.697896190902840081e-04,-9.103561745584724633e-05,6.528044855313156663e-04,-5.402293375183084105e-03,-2.948632896233035344e-03,-3.192972211171351757e-03,-1.946745440603334792e-03,-1.124292292971565237e-03,2.768976436901601085e-05,3.728870157703391051e-04,-6.163720963250445255e-04,3.228750938726483548e-03,-5.618459454248393801e-04,3.094686196144097196e-03
-2.635838688383011774e-03,-4.806667295779738086e-04,1.854446925333708140e-04,9.974223985454779839e-01,1.957069065007521758e-02,1.332660771149463130e-03,-6.574853740153874249e-04,-5.466905384944528712e-04,-5.970097245430886282e-04,7.165224085430787430e-04,1.366717824921015434e-04,1.043111532638679685e-03,8.621162887683826975e-04,-1.138353595238737357e-03,-7.668770838357518273e-04,-2.175445098679966080e-04,8.886186042693335540e-04,1.738020574780566084e-03,1.317098493271299728e-03,5.658469890596511045e-05,3.949630320625856575e-03,3.361238908293589546e-03,1.066192359432694050e-05,1.739308158657824248e-03,1.516403644314378587e-04,8.199453450552959518e-04,1.842244860326713342e-03,1.290136841970701597e-03,-4.517013801110787523e-05,2.287878195770241731e-03,1.921716712222872438e-03,-3.072267181580651501e-04,-1.526982617276842783e-04,-2.427941165148987221e-05,9.829774298584779187e-04,1.690770462029056150e-03,3.847141905185310056e-03,-6.680360494325644771e-02,-8.147838982161389673e-04,-2.227542404602901420e-03,-4.314167222387300758e-06,-3.086812232132286568e-04,-3.200421438567033336e-04,-1.955508442331933133e-03,-3.260927925234776651e-04,-5.180950291936398805e-03,-2.441523775975321889e-03,-3.387652075767238948e-03,-1.757317407551557600e-03,-8.005437188502320753e-04,1.220972291823589834e-04,6.775801668789097803e-04,-9.384992030708321506e-04,-5.323214946769690798e-04,-5.896798087219215327e-03,-2.988489110125096965e-03,-2.944173965064216924e-03,-6.048641393419845530e-04,-9.154471246719931123e-04,-2.234134674847528912e-04,-2.622935012871511974e-04,-1.849697721260731452e-03,-4.267329961084210957e-04,-6.748611776540536580e-03,-3.573357734230590485e-03,-3.903709081769710359e-03,-1.623935882118538549e-03,-9.904546556136258756e-04,-1.401489425345954975e-04,3.026324526209295588e-04,3.162156733251464489e-03,-1.728483588321574676e-03,3.062946010711995078e-03,-1.791210472633294809e-03
2.674803426838930857e-03,9.923182357592276182e-01,1.984034355342612077e-04,8.995930639225380165e-04,-2.343326690149083458e-03,-5.418309039537452798e-03,2.019832005906163630e-05,3.999299301705727672e-04,3.416568051281265728e-04,-6.148094620624178566e-04,-6.884278443288778917e-04,-2.438842111942075494e-02,-1.585649934357307583e-02,-1.026533578998244448e-02,-4.199444446797154923e-03,-3.085354479685328572e-03,-1.638431818251738373e-03,-2.600589039184266447e-03,-3.604593406195235553e-03,-2.316565628705147002e-03,-5.966653483132786095e-02,-3.807903998175055788e-02,-2.541500230070484895e-02,-1.159314714786148330e-02,-8.130903629764265131e-03,-4.155307452911589754e-03,-6.243433841033167210e-03,-9.301011404243895823e-04,-6.512475905745604811e-04,-2.584209463019170386e-02,-1.550960980526912801e-02,-9.653047979130300812e-03,-5.064659397124079282e-03,-3.025329733366888263e-03,-2.369416654272005554e-03,-3.385150223348843291e-03,-2.101068733707306055e-03,1.139032031336189611e-02,4.308656230566879942e-03,-3.361789415747240464e-03,-6.322739258775997738e-06,4.108056657618618976e-06,1.529836462339042343e-04,-2.298587285131527269e-03,-5.010827093199859104e-04,-1.488509242589949877e-02,-9.087903093971606144e-03,-7.205241964365595442e-03,-3.091349822692834610e-03,-2.086974556119463968e-03,-8.250788249675400582e-04,-8.939534858074541174e-04,-6.479585236659369564e-03,-2.050983039716187516e-03,-5.812508302380588882e-02,-3.591982824216167353e-02,-2.738659872079167099e-02,-1.209615079161969857e-02,-8.324307832906647706e-03,-3.774295195291327374e-03,-4.582932329210891685e-03,-3.537749979769704359e-03,-6.288336407167109980e-04,-2.374988572227082484e-02,-1.446468981352487873e-02,-1.050231082757450106e-02,-4.516277260355856631e-03,-3.099118835369002369e-03,-1.937483827110570399e-03,-2.316340631144015155e-03,-3.803706125427739552e-05,6.998527406080683015e-03,-1.247645103076332272e-04,6.707197750477274754e-03
2.569511817431903867e-03,1.214293806543785825e-01,-3.417388880976202081e-03,4.361061254984782698e-03,-8.422531166627500454e-04,1.162928674563717957e-02,-6.951820035544509224e-05,-1.081151579049866029e-04,-1.713574531988504290e-04,1.513394560073800382e-02,4.654611868078311829e-03,1.182012210603368557e-01,7.623712647812845578e-02,5.738784027997153453e-02,2.170814463445473394e-02,1.702740982961443647e-02,6.441492469623909256e-03,8.273161907802717777e-03,4.298725643854912210e-02,1.894651229314229038e-02,4.994125683809024774e-01,3.079844733042905180e-01,2.209595131825784486e-01,9.652399177282031117e-02,7.185691874685146141e-02,2.757587612059490129e-02,4.056563486369867827e-02,1.856720829448854637e-02,6.880819587353677672e-03,1.688148565128467227e-01,1.057403609725443699e-01,7.770313766943039158e-02,3.156490992214759650e-02,2.379669648663946049e-02,1.002818632643601333e-02,1.352697752754939385e-02,-2.685548129839148822e-03,8.450208670201101932e-03,-7.291076859857290472e-04,4.600648572907040969e-03,-1.350495804601810103e-05,-1.333210090467159788e-04,-1.276056937415866741e-04,1.303846083148168730e-02,4.350069759302317880e-03,1.215220193358030332e-01,7.627671656684889556e-02,5.669658717143609417e-02,2.404175575693760086e-02,1.757835244496046972e-02,6.777478156183334469e-03,8.709708945454752715e-03,4.310275936577788458e-02,1.662070315936223577e-02,5.059904906386983869e-01,3.173390122762321797e-01,2.280776069900184999e-01,9.829516377879697620e-02,7.224514231253735541e-02,2.933676821743136376e-02,3.986358438328507781e-02,1.693839904403334970e-02,5.146954182380611073e-03,1.673562584748402027e-01,1.068466649637729859e-01,7.680154685117791813e-02,3.110771491347040507e-02,2.358624863200841845e-02,9.911976237588529873e-03,1.310561795115155505e-02,2.864954187414949839e-04,1.865893598889233214e-05,2.788841625986945134e-04,9.030603325660662827e-05
7.423402173007094334e-05,5.419009385762690693e-03,-1.883604166945546457e-03,-1.412231163568078429e-02,-1.141957518080820300e-04,1.084589921095517259e-02,-4.033251719278768341e-04,1.637778656288398083e-04,-3.498416587279506995e-04,2.239047824558026978e-02,4.659359781771232889e-03,2.106811936546779118e-01,1.401628741247465115e-01,9.963940574520394056e-02,3.563755758095257103e-02,2.918376759414308477e-02,1.302054987568054302e-02,1.734168381919724486e-02,3.345008209807709409e-02,9.353601455875344001e-03,3.614861434185658862e-01,2.362075416460450716e-01,1.631666289933907388e-01,5.956325123033421459e-02,4.657813202265349839e-02,2.516522741232887772e-02,3.290967599951718364e-02,3.143085362922468790e-02,8.279090405825509716e-03,3.367906114584059973e-01,2.176180321069334789e-01,1.541595328057607517e-01,5.995777030862656926e-02,4.579564965420410833e-02,2.088144562401944918e-02,2.797611943021745956e-02,-5.224982302277844659e-04,-8.960526262974870954e-03,1.172546486127087483e-04,-1.754064056811354896e-02,-2.561050324929523935e-06,1.225560292298327573e-04,-3.230544185689968192e-04,-3.208719528539882154e-02,-7.675532852898972469e-03,-2.404155975408537593e-01,-1.562742119502963933e-01,-1.190921107995089323e-01,-4.574154656490796167e-02,-3.420869947314628123e-02,-1.293371865416788162e-02,-1.482637274086432214e-02,-3.965196407293358760e-02,-1.157182264222644461e-02,-3.409243554209742122e-01,-2.218772769222724095e-01,-1.630039384509599787e-01,-5.885449472430026585e-02,-4.376655815036051278e-02,-2.352438097578315318e-02,-2.682735701549040716e-02,-4.128421802084981246e-02,-1.173618344949727520e-02,-3.455376838675536244e-01,-2.222432992918096928e-01,-1.682851687372581562e-01,-6.532842954328214879e-02,-4.840273230060049281e-02,-1.893452146138255993e-02,-2.209788679651202362e-02,-3.472824291918903878e-04,-1.747640625838527823e-04,-3.016290893137635060e-04,-3.401882301761771123e-04
1.040899911510276407e-03,1.168445887793323479e-02,-9.980683407153453923e-03,4.651399561620028766e-03,5.266412315770019337e-04,3.539453158509683894e-02,-1.936571388536090232e-04,1.798982653832548184e-04,-3.470457254438619188e-04,3.600578282749711256e-02,1.099369857512275117e-02,3.178721508324303668e-01,2.088811549187626626e-01,1.497266829964464807e-01,5.558384025380540272e-02,4.464533362021641527e-02,1.892936218662228179e-02,2.547956054016018226e-02,-4.404273377682751608e-03,-8.458875239655824080e-03,-2.032801097172541593e-01,-1.083270996981884893e-01,-7.167939770161191326e-02,-4.298836508388413635e-02,-3.110556862311949014e-02,-1.006822699658765224e-02,-2.090589467298476292e-02,4.230818682702247591e-02,1.402414459727776598e-02,3.909747363069315251e-01,2.522325423656920917e-01,1.800637029387498478e-01,7.010653011808294643e-02,5.404795300760458637e-02,2.375285798208689667e-02,3.204699028078154821e-02,-4.253467834835817155e-03,1.849183221180971661e-03,-3.645278805671262295e-04,2.816339070071843809e-02,1.724455349067744730e-05,-2.889078021846260480e-04,-5.218254995470508186e-04,3.315377029567923711e-02,6.839965177748908408e-03,3.150248516598986304e-01,2.044258485528022140e-01,1.500954420098388475e-01,5.647848110921050574e-02,4.494736238161262110e-02,1.815072843977387149e-02,2.358238976559596731e-02,-6.315326300638472029e-03,-1.382339602209393600e-02,-2.385164314613031356e-01,-1.327071631341332492e-01,-8.805364110987623505e-02,-5.531263765480939204e-02,-3.394716262949809549e-02,-1.666605789217842984e-02,-2.515604341073413713e-02,3.892421708515370060e-02,7.510684465901126816e-03,3.757406394026021612e-01,2.454298592451427397e-01,1.762738371216850397e-01,6.664640854454802199e-02,5.305229363870644921e-02,2.243144175149128228e-02,2.957205331856878686e-02,9.566367703168376273e-04,2.085698817234032595e-03,9.681286879405625462e-04,1.783492020416193495e-03
-6.154804622500801821e-04,7.666303989978104014e-04,-1.477328823673260128e-02,-9.505278609966971715e-05,-4.443218800931625356e-04,7.223805190007538402e-01,1.829242241767475852e-03,2.377989877015429521e-04,2.527621793631295091e-03,2.907862830236255247e-01,2.816699113795854970e-02,5.447560678413193580e-02,3.910862003402582054e-02,2.039901040233428609e-01,2.018931133799900524e-02,2.743748528751613347e-02,-4.171565186465275854e-02,-8.783959939925001237e-02,2.977809335835005511e-01,1.668398756354591561e-02,-1.553810677684806518e-01,-6.333558817075915504e-02,1.622422416181115157e-01,-1.808011027806737808e-02,9.705264988005167168e-03,-7.563949718730338112e-02,-1.378409689713214203e-01,2.872002016460476481e-01,2.202392591362194521e-02,-1.172489793601180497e-01,-5.917172682065784811e-02,1.510289173895614512e-01,-8.443158213024441056e-03,7.271291624417407576e-03,-5.795000900830738627e-02,-1.150977063068240325e-01,9.042405338520395630e-04,8.124878408161569088e-04,-7.482338509143954264e-06,-2.619330425852542388e-02,-7.530213512358592304e-05,-2.626373688650728011e-03,-4.032560530497011908e-04,-1.276946762416383829e-02,4.758847299185988561e-03,-5.416685234420934303e-02,-6.476081854456795794e-02,-5.039665847241210639e-02,6.815331764075841653e-03,-7.995421033728380283e-03,-6.798243926757936706e-04,7.120698838635405870e-04,-2.214322645434460557e-03,7.118183299903057398e-03,7.379933403918620405e-02,2.726693888034836116e-02,3.842152480087560051e-02,5.602208207168254267e-02,9.873088967752463585e-03,2.274842233971171440e-03,-8.681842103698191038e-03,-1.309049439825438199e-02,5.924168522048583671e-03,-2.408707326356664125e-02,-5.096714315290073322e-02,-3.972645920152076404e-02,1.403087549951918638e-02,-3.702968378115446130e-03,1.696967617256340405e-03,4.990163037535619295e-03,-5.819535544742340458e-03,1.683827524619465471e-02,-5.402257141862564817e-03,1.696498812096760081e-02
