date,round,surface,court,draw_size,level,age_1,atp_ranking_1,atp_points_1,hand_1,height_1,ratio_avg_1,ratio_prev_1,ratio_common_1,ace_avg_1,df_avg_1,svpt_avg_1,first_in_avg_1,first_won_avg_1,second_won_avg_1,sv_gms_avg_1,bp_saved_avg_1,bp_faced_avg_1,ace_prev_1,df_prev_1,svpt_prev_1,first_in_prev_1,first_won_prev_1,second_won_prev_1,sv_gms_prev_1,bp_saved_prev_1,bp_faced_prev_1,ace_common_1,df_common_1,svpt_common_1,first_in_common_1,first_won_common_1,second_won_common_1,sv_gms_common_1,bp_saved_common_1,bp_faced_common_1,age_2,atp_ranking_2,atp_points_2,hand_2,height_2,ratio_avg_2,ratio_prev_2,ratio_common_2,ace_avg_2,df_avg_2,svpt_avg_2,first_in_avg_2,first_won_avg_2,second_won_avg_2,sv_gms_avg_2,bp_saved_avg_2,bp_faced_avg_2,ace_prev_2,df_prev_2,svpt_prev_2,first_in_prev_2,first_won_prev_2,second_won_prev_2,sv_gms_prev_2,bp_saved_prev_2,bp_faced_prev_2,ace_common_2,df_common_2,svpt_common_2,first_in_common_2,first_won_common_2,second_won_common_2,sv_gms_common_2,bp_saved_common_2,bp_faced_common_2,odd_avg_1,odd_avg_2,odd_max_1,odd_max_2
2006/1/10,R32,Hard,Outdoor,32,International,21.8836413415,60.0,597.0,R,190,0.4727272727272727,1.0,0.4375,3.8979591836734695,3.2448979591836733,80.04081632653062,45.36734693877551,31.244897959183675,16.79591836734694,12.0,5.530612244897959,8.795918367346939,4.0,4.0,75.0,46.0,33.0,12.0,12.0,4.0,8.0,,,,,,,,,,23.5509924709,87.0,477.0,R,193,0.0,0.0,0.3125,4.230769230769231,2.4615384615384617,70.48076923076923,43.09615384615385,28.673076923076923,13.923076923076923,11.307692307692308,3.769230769230769,7.0576923076923075,6.0,2.0,84.0,56.0,34.0,11.0,12.0,6.0,11.0,,,,,,,,,,1.87,1.87,1.87,1.8
2006/1/10,R32,Hard,Outdoor,32,International,22.4914442163,26.0,1120.0,R,185,0.5338345864661654,0.5,0.5636363636363636,4.306451612903226,2.596774193548387,77.61290322580645,47.604838709677416,32.95161290322581,15.53225806451613,12.10483870967742,4.016129032258065,6.725806451612903,,,,,,,,,,,,,,,,,,,19.5619438741,17.0,1511.0,R,185,0.011627906976744186,0.5,0.5925925925925926,4.440476190476191,3.261904761904762,78.5952380952381,47.214285714285715,33.82142857142857,16.011904761904763,12.464285714285714,3.6547619047619047,6.309523809523809,,,,,,,,,,,,,,,,,,,2.75,1.45,2.6999999999999997,1.43
2006/1/10,R32,Hard,Outdoor,32,International,26.3600273785,144.0,290.0,R,183,0.34285714285714286,0.0,0.058823529411764705,4.382352941176471,3.2058823529411766,85.82352941176471,55.11764705882353,37.0,15.264705882352942,12.970588235294118,5.294117647058823,8.441176470588236,,,,,,,,,,,,,,,,,,,25.4757015743,39.0,836.0,R,185,0.0,0.0,0.36363636363636365,7.135593220338983,2.402542372881356,76.22457627118644,43.00847457627118,31.559322033898304,16.966101694915253,12.220338983050848,3.885593220338983,6.5508474576271185,,,,,,,,,,,,,,,,,,,3.3,1.33,3.2566666666666664,1.3100000000000003
2006/1/10,R32,Hard,Outdoor,32,International,24.8624229979,38.0,856.0,R,180,0.4444444444444444,0.0,0.45454545454545453,2.814814814814815,2.3333333333333335,83.0,51.370370370370374,33.81481481481482,15.777777777777779,12.62962962962963,3.962962962962963,7.444444444444445,,,,,,,,,,2.6363636363636362,1.7727272727272727,82.45454545454545,50.27272727272727,33.27272727272727,16.318181818181817,12.636363636363637,3.6363636363636362,7.0,33.0841889117,63.0,580.0,R,178,0.0,0.0,0.65625,3.4009216589861753,1.9907834101382489,82.45161290322581,47.55299539170507,31.91705069124424,17.95852534562212,12.557603686635945,4.903225806451613,8.235023041474655,,,,,,,,,,,,,,,,,,,1.9,1.95,1.85,1.8566666666666667
2006/1/10,R32,Hard,Outdoor,32,International,23.0773442847,55.0,655.0,R,185,0.4788732394366197,0.0,0.423728813559322,8.217391304347826,5.260869565217392,91.89855072463769,49.927536231884055,36.492753623188406,20.681159420289855,13.971014492753623,5.217391304347826,8.26086956521739,7.0,3.0,117.0,62.0,47.0,26.0,17.0,6.0,10.0,,,,,,,,,,23.6933607118,19.0,1490.0,R,180,0.0031545741324921135,1.0,0.5572519083969466,3.3540983606557377,3.0524590163934424,78.5967213114754,50.64262295081967,34.747540983606555,14.045901639344262,12.219672131147542,4.121311475409836,6.973770491803279,13.0,3.0,98.0,51.0,41.0,25.0,17.0,0.0,2.0,,,,,,,,,,2.3,1.62,2.2666666666666666,1.61
2006/1/10,R32,Hard,Outdoor,32,International,29.3689253936,35.0,885.0,R,190,0.6954022988505747,0.3333333333333333,0.6715328467153284,6.033950617283951,2.654320987654321,80.09567901234568,46.21604938271605,34.21296296296296,17.86111111111111,12.537037037037036,3.9814814814814814,6.179012345679013,5.333333333333333,4.666666666666667,85.0,44.0,31.333333333333332,18.0,13.333333333333334,4.333333333333333,8.666666666666666,,,,,,,,,,27.6167008898,28.0,1080.0,R,175,0.006802721088435374,0.6666666666666667,0.6050420168067226,6.003690036900369,1.6863468634686347,81.64944649446494,44.48708487084871,32.47970479704797,19.730627306273064,12.767527675276753,3.988929889298893,6.476014760147602,6.0,3.0,99.0,53.666666666666664,39.666666666666664,21.666666666666668,14.666666666666666,3.3333333333333335,6.666666666666667,,,,,,,,,,1.95,1.9,1.9000000000000001,1.8499999999999999
2006/1/10,R32,Hard,Outdoor,32,International,21.7823408624,86.0,477.0,R,185,0.4722222222222222,0.5,0.42857142857142855,1.9285714285714286,2.3,74.71428571428571,49.785714285714285,31.542857142857144,12.442857142857143,11.428571428571429,3.9285714285714284,7.3428571428571425,3.0,3.5,81.5,54.0,35.5,15.5,13.0,5.5,8.5,,,,,,,,,,22.1519507187,31.0,925.0,L,188,0.0070921985815602835,0.5,0.39622641509433965,5.521739130434782,3.601449275362319,75.44202898550725,49.32608695652174,34.55797101449275,13.753623188405797,11.847826086956522,3.891304347826087,6.246376811594203,7.0,4.0,82.5,47.5,36.0,15.0,13.0,6.5,9.0,,,,,,,,,,2.92,1.42,2.8800000000000003,1.3833333333333335
2006/1/10,R32,Hard,Outdoor,32,International,26.5735797399,50.0,705.0,R,185,0.59375,0.0,0.49029126213592233,6.222222222222222,3.326388888888889,76.45833333333333,43.77430555555556,32.11805555555556,16.864583333333332,12.0625,3.6770833333333335,6.118055555555555,2.5,3.0,84.5,45.5,25.0,18.5,12.5,5.5,11.5,,,,,,,,,,27.1184120465,20.0,1440.0,R,185,0.009433962264150943,1.0,0.5031446540880503,6.990338164251208,3.135265700483092,79.22222222222223,49.207729468599034,36.09661835748792,14.869565217391305,12.36231884057971,3.7971014492753623,6.178743961352657,3.5,2.0,71.5,50.5,35.0,13.0,12.0,1.5,3.0,,,,,,,,,,2.75,1.5,2.6333333333333333,1.4566666666666668
2006/1/10,R32,Hard,Outdoor,32,International,24.605065024,6.0,2355.0,R,178,0.5111940298507462,1.0,0.5042016806722689,3.14453125,2.44921875,73.60546875,48.3046875,32.1171875,12.765625,11.46875,4.25,7.19140625,3.6666666666666665,3.3333333333333335,72.66666666666667,47.333333333333336,35.333333333333336,13.333333333333334,10.666666666666666,5.666666666666667,6.666666666666667,,,,,,,,,,20.3121149897,22.0,1250.0,R,196,0.0,0.0,0.48484848484848486,7.659090909090909,3.022727272727273,80.35227272727273,46.29545454545455,34.18181818181818,16.738636363636363,12.704545454545455,4.034090909090909,6.659090909090909,1.6666666666666667,1.6666666666666667,74.0,44.333333333333336,27.666666666666668,13.0,10.666666666666666,4.666666666666667,8.666666666666666,,,,,,,,,,1.75,2.1,1.71,2.0833333333333335
2006/1/10,R32,Hard,Outdoor,32,International,25.4483230664,11.0,1790.0,R,183,0.6313868613138686,1.0,0.5947712418300654,7.113725490196078,4.949019607843137,79.54117647058824,47.17254901960784,35.207843137254905,16.48627450980392,12.541176470588235,3.7490196078431373,5.984313725490196,,,,,,,,,,,,,,,,,,,25.3196440794,85.0,492.0,R,180,0.0,0.0,0.4406779661016949,4.8431372549019605,2.869281045751634,76.47712418300654,51.21568627450981,35.5359477124183,12.34640522875817,11.777777777777779,3.9084967320261437,6.490196078431373,,,,,,,,,,,,,,,,,,,1.28,4.25,1.2533333333333332,3.716666666666667
