ht,age,rank,rank_points,common_ratio,common_ace,common_df,common_1st_in,common_1st_win,common_2nd_win,common_serve_win,common_break_saved,common_break_lost,common_return_1st_win,common_return_2nd_win,common_ace_faced,common_break_win,common_points_win,avg_ratio,avg_ace,avg_df,avg_1st_in,avg_1st_win,avg_2nd_win,avg_serve_win,avg_break_saved,avg_break_lost,avg_return_1st_win,avg_return_2nd_win,avg_ace_faced,avg_break_win,avg_points_win,common_completeness,common_serve1_adv,common_serve2_adv,avg_completeness,avg_serve1_adv,avg_serve2_adv,outcome,name_1,name_2,date,level,B365_1,B365_2,EX_1,EX_2,LB_1,LB_2,PS_1,PS_2,Max_1,Max_2,Avg_1,Avg_2
,0.03832991,-8,104,0.118892035,0.035554425,0.023136753,-0.040677864,0.052062235,-0.018155419,0.012591027,-0.025821583,-0.015212968,0.031464225,0.024874531,-0.003519497,0.01026367,0.019626573,0.117547686,0.035040465,0.02270766,-0.039451726,0.052528559,-0.014881719,0.014414396,-0.032141292,-0.015431794,0.033811703,0.02727305,-0.003847846,0.010067746,0.020711279,0.044528213,0.08352646,0.006719112,0.048847741,0.086340262,0.012391331,1,Jan Lennard Struff,Evgeny Donskoy,28/05/2018,G,1.4,3,1.34,3,1.4,3,1.38,3.33,1.44,3.33,1.38,3.1
,-3.10472279,14,-89,-0.094386301,-0.025186766,-0.018618312,0.03864123,-0.053344993,0.046489194,-0.008398441,-0.023222628,0.027805021,0.00506452,-0.04077155,-0.022326838,-0.004735263,-0.013237507,-0.094386301,-0.025186766,-0.018618312,0.03864123,-0.053344993,0.046489194,-0.008398441,-0.023222628,0.027805021,0.00506452,-0.04077155,-0.022326838,-0.004735263,-0.013237507,-0.02841951,-0.048280472,0.005717645,-0.02841951,-0.048280472,0.005717645,1,Maximilian Marterer,Ryan Harrison,28/05/2018,G,1.66,2.2,1.63,2.14,1.61,2.25,1.71,2.27,1.71,2.33,1.67,2.21
,-5.56057495,134,-638,-0.204673463,-0.04392278,0.04092657,-0.005162753,-0.054106081,-0.02904154,-0.04579859,-0.020991181,0.069555325,-0.013019023,0.03725108,0.008102254,0.002173728,-0.016340669,-0.204673463,-0.04392278,0.04092657,-0.005162753,-0.054106081,-0.02904154,-0.04579859,-0.020991181,0.069555325,-0.013019023,0.03725108,0.008102254,0.002173728,-0.016340669,-0.019147207,-0.067125104,0.00820954,-0.019147207,-0.067125104,0.00820954,1,Hubert Hurkacz,Tennys Sandgren,28/05/2018,G,2.37,1.57,2.3,1.55,2.25,1.61,2.52,1.59,2.55,1.64,2.4,1.58
,-9.83436002,-34,672,0.101339767,0.040994587,0.035526603,-0.053822237,0.073629789,0.028703534,0.046431513,0.075692445,-0.103772911,-0.05503448,-0.026452365,-0.029105612,-0.010917123,0.001512166,0.101339767,0.040994587,0.035526603,-0.053822237,0.073629789,0.028703534,0.046431513,0.075692445,-0.103772911,-0.05503448,-0.026452365,-0.029105612,-0.010917123,0.001512166,-0.01676218,0.018595309,0.002251169,-0.01676218,0.018595309,0.002251169,1,Denis Shapovalov,John Millman,28/05/2018,G,1.4,3,1.39,2.8,1.4,3,1.47,2.9,1.49,3.2,1.41,2.92
20,-4.42162902,-67,2855,0.157948875,0.103767931,0.002979714,0.062150717,0.071472894,0.034481225,0.070595665,0.094692383,-0.122067983,-0.022992082,-0.015187622,0.002537684,-0.008704837,0.021217857,0.169706462,0.103710894,0.002680105,0.062713269,0.071532189,0.034906636,0.0708946,0.094921804,-0.122709808,-0.020895684,-0.013652807,0.000836582,-0.008284981,0.02225084,0.028606313,0.048480812,0.019293603,0.031025367,0.050636505,0.021253829,1,Kevin Anderson,Paolo Lorenzi,28/05/2018,G,1.11,7,1.11,5.6,1.11,6.5,1.12,7.73,1.15,7.73,1.11,6.55
,-1.49760438,42,-328,-0.082528811,-0.050269225,-0.019321084,0.029019475,-0.069789075,0.026191791,-0.028429839,-0.019515666,0.101580132,0.027278931,0.03305898,-0.008362575,0.00449441,-0.004258922,-0.082528811,-0.050269225,-0.019321084,0.029019475,-0.069789075,0.026191791,-0.028429839,-0.019515666,0.101580132,0.027278931,0.03305898,-0.008362575,0.00449441,-0.004258922,0.013619788,-0.042510145,0.059250771,0.013619788,-0.042510145,0.059250771,1,Thomas Fabbiano,Matthew Ebden,28/05/2018,G,1.3,3.5,1.28,3.35,1.33,3.4,1.31,3.85,1.35,3.85,1.3,3.49
,10.82272416,-163,2653,0.268621796,0.175617211,-0.007204781,0.062228641,0.134498466,0.044803374,0.115631714,0.097633724,-0.176563789,-0.008305867,-0.077931041,-0.019624684,-0.006325488,0.034538973,0.268621796,0.175617211,-0.007204781,0.062228641,0.134498466,0.044803374,0.115631714,0.097633724,-0.176563789,-0.008305867,-0.077931041,-0.019624684,-0.006325488,0.034538973,0.022094848,0.126192599,-0.033127667,0.022094848,0.126192599,-0.033127667,1,John Isner,Noah Rubin,28/05/2018,G,1.16,5,1.19,4.2,1.01,23,1.14,6.69,1.04,23,1.03,16.14
,-1.62902122,-43,449,0.172869451,-0.05564929,-0.004480939,-0.017760294,-0.053462999,0.020093292,-0.025181308,0.032927875,0.051507544,0.077014835,0.077450432,-0.029092302,0.021179655,0.024160912,0.172869451,-0.05564929,-0.004480939,-0.017760294,-0.053462999,0.020093292,-0.025181308,0.032927875,0.051507544,0.077014835,0.077450432,-0.029092302,0.021179655,0.024160912,0.078391939,0.023551836,0.097543724,0.078391939,0.023551836,0.097543724,1,Marton Fucsovics,Vasek Pospisil,28/05/2018,G,1.16,5,1.17,4.4,1.17,5,1.19,5.42,1.21,5.5,1.18,5.07
-2,-1.33059548,-110,1509,0.114069204,0.017882006,0.011465471,-0.046745311,0.028684065,-0.006149365,0.007959518,-0.000444726,-0.003934784,0.005503897,-0.011987598,-0.008002178,0.002421915,0.003454701,0.117085828,0.018034485,0.011732981,-0.046889162,0.029233524,-0.005766674,0.008400601,0.0013395,-0.005094039,0.005968484,-0.011972624,-0.007853264,0.002529855,0.003808127,0.00282564,0.034187963,-0.018136963,0.003489535,0.035202008,-0.017739299,1,Fabio Fognini,Pablo Andujar,28/05/2018,G,1.3,3.5,1.31,3.15,1.3,3.5,1.36,3.48,1.37,3.6,1.33,3.35
,4.10951403,-88,1409,0.021185958,0.024532769,-0.004395904,-0.032328392,0.052541576,0.014364158,0.031791654,0.01909968,-0.084885871,0.005984535,0.003900445,0.011450988,0.001234424,0.016454394,0.07393643,0.022928967,-0.003290691,-0.030817615,0.056494531,0.025045548,0.03854373,0.044003279,-0.103413271,0.00444288,0.008132414,0.012367915,0.001997567,0.020806646,0.030901057,0.058526111,0.018264603,0.03784019,0.060937411,0.033177961,1,Kyle Edmund,Alex De Minaur,28/05/2018,G,1.12,6,1.12,5.2,1.12,6,1.12,7.42,1.16,7.42,1.12,6.45
15,3.39493497,55,-480,0.071932393,0.026703779,-0.00532533,0.027008038,0.043623831,0.030424471,0.04359805,0.023585106,-0.0881881,-0.024734913,-0.041125007,0.00880594,-0.006744343,0.003057704,0.08115022,0.025797111,-0.005454919,0.028286615,0.041648212,0.033465708,0.043771576,0.023285375,-0.087886401,-0.026011722,-0.036831082,0.00946393,-0.006643856,0.003567255,-0.008844352,0.018888919,-0.010700536,-0.006825789,0.01563649,-0.003365375,1,Horacio Zeballos,Yuichi Sugita,28/05/2018,G,1.44,2.75,1.41,2.7,1.4,2.75,1.47,2.93,1.47,3.49,1.43,2.84
0,-1.13073237,29,-323,-0.025712584,0.015168759,-0.001222236,0.042861666,-0.006292946,0.023852827,0.013327508,0.064629607,-0.032089836,-0.022100758,0.019762843,-0.000231205,-0.003481102,0.003211956,-0.025712584,0.015168759,-0.001222236,0.042861666,-0.006292946,0.023852827,0.013327508,0.064629607,-0.032089836,-0.022100758,0.019762843,-0.000231205,-0.003481102,0.003211956,0.00908149,-0.028393704,0.04361567,0.00908149,-0.028393704,0.04361567,1,Guido Pella,Joao Sousa,28/05/2018,G,2,1.8,1.88,1.83,1.91,1.91,1.92,1.99,2,1.99,1.93,1.87
,4.47091033,17,-175,-0.125572093,0.042035278,-0.004180783,-0.00785569,0.034860136,-0.004618154,0.019930233,0.043995497,-0.007858044,-0.055528405,-0.03414174,0.000959516,-0.017091458,-0.01091703,-0.125572093,0.042035278,-0.004180783,-0.00785569,0.034860136,-0.004618154,0.019930233,0.043995497,-0.007858044,-0.055528405,-0.03414174,0.000959516,-0.017091458,-0.01091703,-0.04079062,-0.020668269,-0.038759893,-0.04079062,-0.020668269,-0.038759893,1,Ruben Bemelmans,Yuki Bhambri,28/05/2018,G,1.9,1.9,1.81,1.89,1.91,1.91,1.87,2.04,1.97,2.04,1.86,1.95
5,-1.48665298,20,-425,0.090656173,0.044612279,0.003606412,-0.018701659,0.068317652,0.019645233,0.045133512,0.06343252,-0.093777487,-0.030018939,-0.051138346,0.01296852,-0.010130428,0.003540763,0.099441196,0.0454455,0.003692184,-0.018837252,0.068660156,0.01963906,0.045308363,0.064291498,-0.09437271,-0.028411806,-0.050250717,0.01138369,-0.009725836,0.004261673,-0.017550492,0.038298713,-0.031493113,-0.015835242,0.04024835,-0.030611657,1,Steve Johnson,Adrian Mannarino,28/05/2018,G,1.5,2.62,1.45,2.6,1.44,2.75,1.5,2.8,1.52,2.8,1.48,2.68
2,-0.65160848,-128,8340,0.383737595,-0.010649195,0.00362973,0.004409777,0.026263435,0.035526032,0.029829438,0.046119898,-0.06044847,0.090134519,0.098003506,-0.029629085,0.027638356,0.056677232,0.395237022,-0.010219574,0.00358872,0.006114836,0.028139886,0.038163521,0.032204716,0.053636061,-0.066366897,0.091227492,0.099449234,-0.028937862,0.028134841,0.058627135,0.14877128,0.116397954,0.133529537,0.152200117,0.119367378,0.137612755,1,Rafael Nadal,Simone Bolelli,28/05/2018,G,1.005,29,1.01,12,1,41,1.01,32.24,1.02,29,1.02,25
5,4.49007529,122,-1692,-0.285305473,-0.010724004,-0.015288509,0.03766502,-0.055326082,-0.032592128,-0.038798012,-0.113824609,0.065922873,0.00381473,-0.03941898,0.002391918,-0.003121347,-0.029172925,-0.285305473,-0.010724004,-0.015288509,0.03766502,-0.055326082,-0.032592128,-0.038798012,-0.113824609,0.065922873,0.00381473,-0.03941898,0.002391918,-0.003121347,-0.029172925,-0.051223939,-0.051511353,-0.072011109,-0.051223939,-0.051511353,-0.072011109,1,Jurgen Zopp,Jack Sock,28/05/2018,G,4,1.25,4.2,1.19,4.33,1.22,4.85,1.22,4.85,1.25,4.52,1.21
,-11.01711157,18,-119,-0.06183626,0.020803175,-0.001221984,-0.005469758,0.02268742,-0.016085648,0.00614271,0.068324028,-0.057567669,-0.0280536,-0.056618959,-0.020044817,-0.011027185,-0.010980968,-0.06183626,0.020803175,-0.001221984,-0.005469758,0.02268742,-0.016085648,0.00614271,0.068324028,-0.057567669,-0.0280536,-0.056618959,-0.020044817,-0.011027185,-0.010980968,-0.046033949,-0.00536618,-0.072704606,-0.046033949,-0.00536618,-0.072704606,1,Elias Ymer,Dudi Sela,28/05/2018,G,1.14,5.5,1.13,5,1.17,5,1.17,6.02,1.18,6.15,1.15,5.47
0,-3.87953456,-26,199,-0.011630378,0.014307715,0.003663344,0.031506063,0.010089081,0.008118474,0.015415916,0.003635164,-0.014749701,0.004637391,-0.015800035,-0.012860738,-0.004531481,0.003353166,-0.011103465,0.014317547,0.003634542,0.031479243,0.010171673,0.008134283,0.015469165,0.00376211,-0.014883811,0.004728789,-0.015777808,-0.012869193,-0.004509329,0.003410322,0.00499054,0.014726472,-0.007681561,0.005101189,0.014900462,-0.007643525,1,Mischa Zverev,Florian Mayer,28/05/2018,G,1.44,2.75,1.37,2.85,1.4,3,1.4,3.22,1.45,3.22,1.4,3.01
8,-6.67214237,-110,3985,0.29111828,0.017392699,-0.008286329,0.031552771,0.029967375,0.020005359,0.033231617,0.019136493,-0.060649948,0.027643286,0.0504004,0.006586487,0.010404724,0.031104159,0.293253454,0.017390588,-0.008249957,0.031715278,0.029638546,0.020114514,0.033107569,0.018830619,-0.060686682,0.027392234,0.050345336,0.006350125,0.01042337,0.031035938,0.076600029,0.057610662,0.07040576,0.076304702,0.05703078,0.07045985,1,Juan Martin Del Potro,Nicolas Mahut,28/05/2018,G,1.12,6,1.1,6,1.11,6.5,1.13,7.31,1.14,7.51,1.11,6.53
5,-4.29568789,94,-942,-0.127673258,-0.042933249,-0.003302464,0.022799677,-0.040057454,-0.015591921,-0.025022825,-0.048275988,0.0484612,0.005448638,0.005094653,-0.037932277,0.002749404,-0.008005308,-0.12369038,-0.04249968,-0.003510576,0.022687274,-0.040548481,-0.014533146,-0.024930999,-0.048208609,0.048023009,0.004412423,0.005638633,-0.037121416,0.002664006,-0.008005908,-0.011445563,-0.034608816,-0.010497268,-0.011688345,-0.036136058,-0.008894513,1,Sergiy Stakhovsky,Feliciano Lopez,28/05/2018,G,3.75,1.28,3.8,1.23,3.75,1.28,4.32,1.26,4.32,1.3,3.97,1.25
-3,5.39904176,20,-304,-0.083530267,0.006909836,0.002762951,0.012950889,-0.023221013,-0.050369186,-0.030650724,-0.047302994,0.055432811,0.002891056,0.005508481,0.04349286,0.003204215,-0.009536488,-0.088868081,0.006242901,0.00279376,0.013383257,-0.023887958,-0.049933619,-0.030807025,-0.048542368,0.055635863,0.001891913,0.005495044,0.043658866,0.003044441,-0.009943481,-0.018206095,-0.020329957,-0.044860704,-0.018966114,-0.021996046,-0.044438576,1,Julien Benneteau,Leonardo Mayer,28/05/2018,G,3.75,1.28,3.7,1.24,3.5,1.3,4.22,1.27,4.22,1.3,3.9,1.25
8,-2.75427789,-37,231,0.115148778,0.06679272,0.006163333,0.013000703,0.068466526,-0.002625599,0.041541141,0.060528081,-0.078551689,-0.003317511,-0.030911741,-0.026803691,-0.005196774,0.013764445,0.115148778,0.06679272,0.006163333,0.013000703,0.068466526,-0.002625599,0.041541141,0.060528081,-0.078551689,-0.003317511,-0.030911741,-0.026803691,-0.005196774,0.013764445,0.007740724,0.065149015,-0.03353734,0.007740724,0.065149015,-0.03353734,1,Pierre Hugues Herbert,Peter Polansky,28/05/2018,G,1.3,3.5,1.25,3.6,1.28,3.5,1.29,4.05,1.3,4.08,1.27,3.79
-8,-1.40451745,66,-1070,-0.154578978,-0.004638742,0.023104312,0.025948086,-0.037275383,-0.032998459,-0.029284691,-0.02645522,0.054173242,0.002087764,-0.024987511,-0.00249322,-0.004813685,-0.020240323,-0.160779815,-0.004247241,0.022949077,0.026503459,-0.037306624,-0.034281711,-0.029677389,-0.027752869,0.054937719,0.001366916,-0.026434902,-0.002658928,-0.004935805,-0.020778852,-0.038223504,-0.035187619,-0.05798597,-0.039921406,-0.035939708,-0.060716613,1,Jeremy Chardy,Tomas Berdych,28/05/2018,G,2.62,1.5,2.49,1.47,2.5,1.53,2.75,1.51,2.75,1.56,2.58,1.51
-2,-0.76659822,-58,1580,0.065074732,0.0014806,-0.017074326,0.036573485,-0.014916201,-0.002869989,-0.004167253,-0.018525971,0.024070852,0.004830808,0.026445621,0.020325361,0.007277586,0.00717727,0.055050774,0.0014937,-0.017312019,0.037478241,-0.015161257,-0.0037143,-0.004462353,-0.018274235,0.024800207,0.00396107,0.024728766,0.01994969,0.006889973,0.00654575,0.016172902,-0.010085392,0.023575632,0.014305724,-0.011200187,0.021014466,1,Pablo Carreno Busta,Federico Delbonis,28/05/2018,G,1.4,3,1.39,2.75,1.44,2.75,1.5,2.8,1.5,3.07,1.42,2.86
,-2.66392881,-118,493,-0.034269183,0.026564557,-0.018962304,0.091020214,0.035339186,-0.035377783,0.026073897,-0.034415484,-0.175716613,-0.018077411,-0.033893133,0.010488486,-0.006739078,-0.006301093,-0.034269183,0.026564557,-0.018962304,0.091020214,0.035339186,-0.035377783,0.026073897,-0.034415484,-0.175716613,-0.018077411,-0.033893133,0.010488486,-0.006739078,-0.006301093,-0.010085899,0.017261775,-0.069270917,-0.010085899,0.017261775,-0.069270917,1,Marco Cecchinato,Marco Trungelliti,28/05/2018,G,1.53,2.5,1.48,2.47,1.53,2.5,1.56,2.6,1.57,2.66,1.52,2.54
,-2.52156058,-68,781,0.178483961,0.011263825,-0.003808397,-0.005710085,0.0035473,0.005555292,0.003427907,-0.012539141,-0.019431434,0.061568617,0.01816076,-0.024126862,0.014158161,0.020290767,0.172020164,0.011263825,-0.003808397,-0.005710085,0.0035473,0.005555292,0.003427907,-0.012539141,-0.019431434,0.061568617,0.01816076,-0.024126862,0.014158161,0.020290767,0.049876098,0.065115918,0.023716051,0.049876098,0.065115918,0.023716051,1,Damir Dzumhur,Radu Albot,28/05/2018,G,1.28,3.75,1.26,3.45,1.3,3.4,1.29,4.05,1.33,4.05,1.29,3.68
-5,-0.38056126,-302,1961,0.163736458,-0.007674147,0.003478289,0.020104697,0.006742913,0.041983494,0.02266059,0.007814927,-0.023158243,0.028302182,0.036529731,-0.003682512,0.006441695,0.024238578,0.173921398,-0.007672705,0.003416778,0.020832475,0.007315496,0.042468924,0.023336933,0.008254153,-0.025053607,0.028843049,0.036875415,-0.003432727,0.00670387,0.024879112,0.059054788,0.035045095,0.078513225,0.060151878,0.036158545,0.079344339,1,Roberto Bautista Agut,Santiago Giraldo,28/05/2018,G,1.16,5,1.16,4.7,1.17,5,1.21,5,1.21,5.6,1.18,4.83
,9.95482546,-133,1309,0.614270622,0.03661863,0.000940832,0.012667906,0.126714339,0.100539193,0.119547552,0.115305261,-0.209888088,0.095344042,0.004342445,-0.021851434,0.019305715,0.092523396,0.614270622,0.03661863,0.000940832,0.012667906,0.126714339,0.100539193,0.119547552,0.115305261,-0.209888088,0.095344042,0.004342445,-0.021851434,0.019305715,0.092523396,0.163069036,0.222058381,0.104881638,0.163069036,0.222058381,0.104881638,1,Novak Djokovic,Jaume Munar,28/05/2018,G,1.07,9,1.04,8.6,1.05,10,1.05,13.44,1.07,13.5,1.05,10.88
,7.72073922,-73,774,0.224840235,0.002444727,-0.005540962,0.060300404,-0.016633319,-0.009411006,-0.001785197,0.024054649,-0.007992824,0.061712445,0.022621456,-0.005784658,0.013161243,0.0303037,0.224840235,0.002444727,-0.005540962,0.060300404,-0.016633319,-0.009411006,-0.001785197,0.024054649,-0.007992824,0.061712445,0.022621456,-0.005784658,0.013161243,0.0303037,0.052640959,0.045079126,0.01321045,0.052640959,0.045079126,0.01321045,1,Fernando Verdasco,Guido Andreozzi,28/05/2018,G,1.8,2,1.75,1.96,1.8,2,1.85,2.07,1.91,2.11,1.8,2.02
,5.4017796,-52,3960,0.219462522,0.009521183,-0.002098352,0.094213891,0.015930826,0.000898329,0.030788465,0.05696128,-0.069633881,0.032417184,-0.009902873,-0.019857383,0.001679894,0.020602283,0.219462522,0.009521183,-0.002098352,0.094213891,0.015930826,0.000898329,0.030788465,0.05696128,-0.069633881,0.032417184,-0.009902873,-0.019857383,0.001679894,0.020602283,0.038461065,0.04834801,-0.009004544,0.038461065,0.04834801,-0.009004544,1,Grigor Dimitrov,Jared Donaldson,28/05/2018,G,1.14,5.5,1.12,5.2,1.12,6,1.15,6.35,1.17,6.38,1.14,5.71
18,-6.80629705,-57,4721,0.220890916,0.039568119,0.024683712,-0.031017954,0.030669693,-0.015837034,0.008783193,-0.012156505,-0.01403973,0.030807066,0.024595557,-0.013966718,0.008688322,0.016839133,0.220890916,0.039568119,0.024683712,-0.031017954,0.030669693,-0.015837034,0.008783193,-0.012156505,-0.01403973,0.030807066,0.024595557,-0.013966718,0.008688322,0.016839133,0.042524354,0.061476759,0.008758523,0.042524354,0.061476759,0.008758523,1,Alexander Zverev,Dusan Lajovic,28/05/2018,G,1.08,9,1.07,7,1.08,7.5,1.09,9.35,1.11,9.5,1.08,8.19
-18,-0.64339493,-30,690,0.241603023,-0.052096501,-0.022697501,0.094588906,-0.025435759,0.069932568,0.038046239,0.03240666,-0.07268924,-0.010463595,0.046445252,0.034534959,0.005189193,0.024294105,0.242464308,-0.052182465,-0.022839983,0.095364644,-0.024750927,0.07029823,0.038732065,0.032314716,-0.074113783,-0.009910711,0.047179625,0.034890665,0.005433791,0.025049593,0.054157035,-0.035899355,0.116377821,0.055501439,-0.034661638,0.117477855,1,Kei Nishikori,Benoit Paire,28/05/2018,G,1.22,4.33,1.2,4.1,1.25,4,1.24,4.55,1.28,4.73,1.23,4.28
,-7.61670089,-64,297,-0.217061112,-0.047784911,-0.029501283,0.025291526,-0.043760591,0.006575109,-0.017379093,-0.001428045,0.011436603,-0.013416811,-0.083289047,-0.013301739,-0.016048723,-0.029268204,-0.217061112,-0.047784911,-0.029501283,0.025291526,-0.043760591,0.006575109,-0.017379093,-0.001428045,0.011436603,-0.013416811,-0.083289047,-0.013301739,-0.016048723,-0.029268204,-0.073973424,-0.057177402,-0.076713937,-0.073973424,-0.057177402,-0.076713937,1,Matteo Berrettini,Ernests Gulbis,28/05/2018,G,2.1,1.72,2.04,1.69,2.1,1.73,2.07,1.85,2.2,1.85,2.1,1.74
,8.36413416,-132,2622,0.354214294,0.034777764,-0.021096423,-0.074801835,0.085402531,0.041812596,0.055300126,0.007887847,-0.079206978,0.038266938,0.043530415,-0.000548453,0.014648515,0.047585873,0.354214294,0.034777764,-0.021096423,-0.074801835,0.085402531,0.041812596,0.055300126,0.007887847,-0.079206978,0.038266938,0.043530415,-0.000548453,0.014648515,0.047585873,0.094536527,0.123669468,0.085343012,0.094536527,0.123669468,0.085343012,1,David Goffin,Corentin Moutet,28/05/2018,G,1.1,8,1.06,7.2,1.07,8,1.08,9.87,1.1,9.9,1.07,8.68
-15,2.7761807,50,-1225,0.025120721,-0.110797706,-0.011489194,-0.005624231,-0.111567467,0.004096057,-0.064337073,-0.040239601,0.100480505,0.053297749,0.062901769,-0.022516544,0.015439508,-0.001005508,0.024420853,-0.110395928,-0.011608613,-0.005357578,-0.111834418,0.00540408,-0.063840523,-0.036551288,0.099958597,0.051198637,0.06346423,-0.021275462,0.015117079,-0.001235257,0.023460916,-0.058269717,0.066997826,0.022831906,-0.060635781,0.068868311,1,Gilles Simon,Sam Querrey,28/05/2018,G,1.8,2,1.75,1.96,1.8,2,1.85,2.07,1.85,2.1,1.8,2.02
,-12.96372348,-29,370,0.050095314,0.049981988,-0.014179026,0.006860932,0.035484068,0.022828624,0.031635021,0.036659617,-0.043827799,-0.013513283,-0.016630445,-0.003417086,-0.00383094,0.007733989,0.050095314,0.049981988,-0.014179026,0.006860932,0.035484068,0.022828624,0.031635021,0.036659617,-0.043827799,-0.013513283,-0.016630445,-0.003417086,-0.00383094,0.007733989,0.006284991,0.021970785,0.00619818,0.006284991,0.021970785,0.00619818,1,Karen Khachanov,Guillermo Garcia Lopez,28/05/2018,G,1.53,2.5,1.45,2.55,1.44,2.75,1.46,2.94,1.53,2.94,1.47,2.69
3,2.85831622,-80,757,0.098020223,0.04223549,0.003677647,0.052568233,0.035728653,0.001965776,0.033493409,0.014903275,-0.063868202,0.023244125,-0.00691065,-0.03508527,0.000595333,0.018107772,0.094863567,0.042242265,0.003728851,0.052325883,0.035665637,0.000687693,0.032902013,0.014443204,-0.062421045,0.023161847,-0.008126193,-0.035278842,0.000457304,0.01762767,0.037451825,0.058972778,-0.004944874,0.036163726,0.058827484,-0.0074385,1,Gael Monfils,Martin Klizan,28/05/2018,G,1.66,2.2,1.64,2.13,1.67,2.2,1.72,2.25,1.76,2.28,1.68,2.2
,-0.20533881,26,-72,-0.039802475,-0.00838994,0.004165646,-0.028116191,-0.014068124,-0.016678383,-0.020277087,-0.087119479,0.013179213,0.032339558,-0.013546505,-0.015443852,0.00400218,-0.01039316,-0.039802475,-0.00838994,0.004165646,-0.028116191,-0.014068124,-0.016678383,-0.020277087,-0.087119479,0.013179213,0.032339558,-0.013546505,-0.015443852,0.00400218,-0.01039316,-0.002807501,0.018271433,-0.030224889,-0.002807501,0.018271433,-0.030224889,1,Jurgen Zopp,Ruben Bemelmans,28/05/2018,G,1.72,2.1,1.64,2.13,1.67,2.2,1.74,2.22,1.76,2.38,1.69,2.18
,8.37234771,-184,4635,0.487512634,0.069497056,-0.038059716,-0.053376446,0.100320653,0.073537064,0.07717806,0.026054515,-0.12759346,0.043511986,0.016763483,0.002378816,0.00484092,0.048499939,0.487512634,0.069497056,-0.038059716,-0.053376446,0.100320653,0.073537064,0.07717806,0.026054515,-0.12759346,0.043511986,0.016763483,0.002378816,0.00484092,0.048499939,0.098671855,0.143832638,0.090300547,0.098671855,0.143832638,0.090300547,1,Marin Cilic,Hubert Hurkacz,28/05/2018,G,1.07,10,1.06,7.2,1.06,9,1.06,12.52,1.09,13,1.06,9.81
,3.8329911,45,-742,-0.216465991,-0.023642052,-0.033940915,0.058982206,-0.07570232,0.00403019,-0.034953917,-0.037392763,0.064148084,0.02296085,-0.050455098,0.0105362,-0.00375354,-0.022443033,-0.216465991,-0.023642052,-0.033940915,0.058982206,-0.07570232,0.00403019,-0.034953917,-0.037392763,0.064148084,0.02296085,-0.050455098,0.0105362,-0.00375354,-0.022443033,-0.042241056,-0.05274147,-0.046424908,-0.042241056,-0.05274147,-0.046424908,1,Maximilian Marterer,Denis Shapovalov,28/05/2018,G,3.4,1.33,3.1,1.32,3.5,1.3,3.44,1.36,3.58,1.37,3.31,1.34
,0.33401779,-25,280,0.109388842,0.005869657,-0.014426092,0.041019075,-0.000805559,0.039157125,0.02640118,0.053930771,-0.054663761,-0.022325552,-0.032600018,0.014029458,-0.004702731,0.001132012,0.109388842,0.005869657,-0.014426092,0.041019075,-0.000805559,0.039157125,0.02640118,0.053930771,-0.054663761,-0.022325552,-0.032600018,0.014029458,-0.004702731,0.001132012,-0.01584075,-0.023131111,0.006557107,-0.01584075,-0.023131111,0.006557107,1,Steve Johnson,Jan Lennard Struff,28/05/2018,G,1.66,2.2,1.62,2.16,1.67,2.2,1.71,2.27,1.71,2.31,1.66,2.22
,8.88158796,-104,1487,0.238764178,-0.010645833,0.009178542,0.002225686,-0.007532579,0.012829344,0.001104818,-0.033412991,0.023629032,0.049559272,0.055827006,0.003805885,0.017114753,0.021907313,0.247954317,-0.012345075,0.010048163,0.001192367,-0.008601627,0.013108943,0.000380433,-0.034867722,0.023624813,0.05049576,0.054546056,0.004590025,0.016712519,0.021432392,0.06440528,0.042026693,0.06865635,0.063679803,0.041894133,0.067654998,1,Fabio Fognini,Elias Ymer,28/05/2018,G,1.16,5,1.17,4.4,1.17,5,1.2,5.24,1.22,5.24,1.19,4.77
0,-2.4093087,-31,523,0.181758231,0.01080097,-0.008654817,0.081621455,0.002745275,0.041447767,0.035588037,-0.039710352,-0.047562848,0.039760753,0.020690465,-0.004236516,0.00856879,0.028237298,0.185735954,0.010529234,-0.00875247,0.081453748,0.003096357,0.042047787,0.036046191,-0.037272276,-0.04894281,0.039986716,0.020948133,-0.003985527,0.008679986,0.028653677,0.066733258,0.042506028,0.062138232,0.067400142,0.043083073,0.06299592,1,Richard Gasquet,Malek Jaziri,28/05/2018,G,1.2,4.5,1.13,5.2,1.14,5.5,1.15,6.35,1.2,6.35,1.15,5.55
,-2.91581109,-28,828,-0.02643227,0.016683255,-0.004842672,0.034560705,0.029759028,0.004395663,0.025261129,-0.021135706,-0.037474039,-0.048260508,-0.018618985,0.04784292,-0.010059951,-0.006713362,-0.01534447,0.015975608,-0.004909396,0.034113234,0.030485359,0.006646511,0.026587639,-0.017122867,-0.041347272,-0.046884475,-0.01674759,0.047689646,-0.009377094,-0.005059973,-0.021813053,-0.01850148,-0.014223323,-0.018651738,-0.016399116,-0.010101079,1,Kyle Edmund,Marton Fucsovics,28/05/2018,G,1.33,3.4,1.31,3.15,1.3,3.5,1.32,3.74,1.36,3.74,1.32,3.4
