date,round,surface,court,draw_size,level,age_1,atp_ranking_1,atp_points_1,hand_1,height_1,ratio_avg_1,ratio_prev_1,ratio_common_1,ace_avg_1,df_avg_1,svpt_avg_1,first_in_avg_1,first_won_avg_1,second_won_avg_1,sv_gms_avg_1,bp_saved_avg_1,bp_faced_avg_1,ace_prev_1,df_prev_1,svpt_prev_1,first_in_prev_1,first_won_prev_1,second_won_prev_1,sv_gms_prev_1,bp_saved_prev_1,bp_faced_prev_1,ace_common_1,df_common_1,svpt_common_1,first_in_common_1,first_won_common_1,second_won_common_1,sv_gms_common_1,bp_saved_common_1,bp_faced_common_1,age_2,atp_ranking_2,atp_points_2,hand_2,height_2,ratio_avg_2,ratio_prev_2,ratio_common_2,ace_avg_2,df_avg_2,svpt_avg_2,first_in_avg_2,first_won_avg_2,second_won_avg_2,sv_gms_avg_2,bp_saved_avg_2,bp_faced_avg_2,ace_prev_2,df_prev_2,svpt_prev_2,first_in_prev_2,first_won_prev_2,second_won_prev_2,sv_gms_prev_2,bp_saved_prev_2,bp_faced_prev_2,ace_common_2,df_common_2,svpt_common_2,first_in_common_2,first_won_common_2,second_won_common_2,sv_gms_common_2,bp_saved_common_2,bp_faced_common_2,odd_avg_1,odd_avg_2,odd_max_1,odd_max_2
2004/1/12,R32,Hard,Outdoor,32,International,27.1786447639,10.0,1605.0,R,196,0.5961538461538461,0.0,0.6923076923076923,15.237113402061855,5.072164948453608,84.47422680412372,47.47422680412371,37.90721649484536,18.835051546391753,13.515463917525773,3.711340206185567,5.690721649484536,,,,,,,,,,,,,,,,,,,26.0150581793,79.0,450.0,R,183,0.0,0.0,0.2,3.761904761904762,3.0,72.19047619047619,42.95238095238095,28.285714285714285,14.095238095238095,11.714285714285714,3.7142857142857144,7.619047619047619,,,,,,,,,,4.4,4.0,79.7,46.2,31.2,15.7,12.9,3.4,7.5,2.0,2.0,2.0,2.0
2004/1/12,R32,Hard,Outdoor,32,International,22.8802190281,15.0,1450.0,R,180,0.8054298642533937,0.0,0.8203125,6.146341463414634,3.790243902439024,80.72195121951219,42.141463414634146,31.370731707317074,20.658536585365855,12.697560975609756,4.136585365853659,6.4975609756097565,,,,,,,,,,,,,,,,,,,30.6091718001,38.0,978.0,R,180,0.0,0.0,0.34615384615384615,4.183333333333334,3.25,78.0,46.74166666666667,32.15,15.691666666666666,12.216666666666667,4.091666666666667,7.116666666666666,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0
2004/1/12,R32,Hard,Outdoor,32,International,21.5331964408,95.0,399.0,R,198,0.2727272727272727,0.0,0.2,11.9,4.9,70.1,40.2,32.0,13.4,11.6,2.6,5.0,,,,,,,,,,,,,,,,,,,27.7152635181,6.0,3205.0,R,180,0.0,0.0,0.7777777777777778,3.5955555555555554,3.2044444444444444,76.57777777777778,44.82222222222222,31.182222222222222,16.497777777777777,12.057777777777778,3.968888888888889,6.831111111111111,,,,,,,,,,4.111111111111111,1.8888888888888888,68.11111111111111,42.333333333333336,32.44444444444444,16.555555555555557,11.666666666666666,2.6666666666666665,3.5555555555555554,3.4,1.3,3.4,1.3
2004/1/12,R32,Hard,Outdoor,32,International,21.9958932238,5.0,3330.0,R,175,0.6987179487179487,1.0,0.5783132530120482,3.1633986928104574,1.973856209150327,74.16339869281046,45.908496732026144,31.535947712418302,15.156862745098039,11.633986928104575,3.9607843137254903,6.483660130718954,1.0,6.0,104.0,67.0,48.0,21.0,18.0,7.0,11.0,,,,,,,,,,26.5215605749,57.0,616.0,R,183,0.0,0.0,0.3698630136986301,6.274074074074074,4.037037037037037,73.02962962962962,37.51111111111111,27.17037037037037,17.08888888888889,11.459259259259259,4.044444444444444,7.022222222222222,7.0,7.0,121.0,48.0,31.0,30.0,19.0,10.0,19.0,,,,,,,,,,2.0,2.0,2.0,2.0
2004/1/12,R32,Hard,Outdoor,32,International,20.2409308693,198.0,183.0,R,178,0.14285714285714285,0.0,0.0,4.428571428571429,2.4285714285714284,75.71428571428571,38.142857142857146,24.857142857142858,18.428571428571427,11.428571428571429,5.714285714285714,9.428571428571429,,,,,,,,,,6.0,2.5,79.5,36.0,24.0,20.0,12.0,8.5,12.5,23.3264887064,60.0,548.0,R,180,0.0,0.0,0.75,3.3214285714285716,3.0892857142857144,76.07142857142857,52.0,34.892857142857146,11.642857142857142,11.660714285714286,4.089285714285714,6.928571428571429,,,,,,,,,,2.75,1.5,60.5,42.75,28.75,10.75,9.75,2.75,4.0,2.5,1.65,2.3333333333333335,1.5666666666666667
2004/1/12,R32,Hard,Outdoor,32,International,25.0924024641,34.0,1030.0,R,175,0.6235955056179775,0.0,0.4925373134328358,3.270440251572327,2.7547169811320753,79.91823899371069,49.65408805031446,33.78616352201258,15.471698113207546,12.29559748427673,4.389937106918239,7.371069182389937,,,,,,,,,,,,,,,,,,,25.1252566735,43.0,790.0,R,185,0.0,0.0,0.4230769230769231,7.048780487804878,2.9390243902439024,77.35365853658537,46.68292682926829,34.13414634146341,15.060975609756097,12.0,3.573170731707317,6.048780487804878,,,,,,,,,,,,,,,,,,,1.55,2.5,1.525,2.425
2004/1/12,R32,Hard,Outdoor,32,International,31.0910335387,64.0,539.0,R,178,0.5192307692307693,0.0,0.3924050632911392,3.2416107382550337,2.174496644295302,81.88590604026845,47.369127516778526,31.78523489932886,17.684563758389263,12.496644295302014,4.899328859060403,8.275167785234899,,,,,,,,,,,,,,,,,,,22.4722792608,37.0,1015.0,L,185,0.0,0.0,0.4772727272727273,2.8925619834710745,2.231404958677686,78.04132231404958,50.94214876033058,33.710743801652896,13.735537190082646,12.082644628099173,4.6115702479338845,7.75206611570248,,,,,,,,,,,,,,,,,,,2.6,1.571,2.4166666666666665,1.5236666666666665
2004/1/12,R32,Hard,Outdoor,32,International,28.7611225188,65.0,534.0,R,190,0.48484848484848486,0.0,0.5,12.515151515151516,7.878787878787879,88.96969696969697,52.93939393939394,41.121212121212125,17.151515151515152,14.030303030303031,3.5757575757575757,6.090909090909091,,,,,,,,,,10.5,7.5,82.0,46.625,36.0,15.75,12.375,3.0,5.625,21.7768651608,62.0,545.0,R,180,0.0,0.0,0.375,7.314285714285714,5.114285714285714,84.2,43.82857142857143,31.65714285714286,18.285714285714285,12.885714285714286,5.0285714285714285,8.942857142857143,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0
2004/1/12,R32,Hard,Outdoor,32,International,25.749486653,58.0,608.0,R,185,0.43157894736842106,0.0,0.36585365853658536,6.541176470588235,3.764705882352941,83.52941176470588,49.71764705882353,35.67058823529412,17.03529411764706,13.035294117647059,4.3882352941176475,7.223529411764706,,,,,,,,,,,,,,,,,,,23.4551676934,35.0,1025.0,R,183,0.0,0.0,0.6,7.477611940298507,5.7611940298507465,81.11940298507463,48.149253731343286,35.5,16.380597014925375,12.552238805970148,4.126865671641791,6.522388059701493,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0
2004/1/12,R32,Hard,Outdoor,32,International,28.810403833,14.0,1510.0,R,190,0.6336633663366337,1.0,0.5575221238938053,3.973404255319149,2.143617021276596,75.69148936170212,49.52127659574468,34.51063829787234,13.569148936170214,11.96808510638298,3.8031914893617023,6.26595744680851,2.0,5.0,58.0,30.0,22.0,11.0,9.0,1.0,3.0,,,,,,,,,,23.4825462012,53.0,640.0,R,185,0.0,0.0,0.4583333333333333,6.972972972972973,2.675675675675676,76.70945945945945,42.66891891891892,31.47972972972973,17.37837837837838,12.263513513513514,4.027027027027027,6.72972972972973,7.0,3.0,63.0,35.0,22.0,9.0,9.0,3.0,8.0,,,,,,,,,,2.0,2.0,2.0,2.0
2004/1/13,R32,Hard,Outdoor,32,International,18.4531143053,447.0,58.0,L,201,0.5,0.0,0.5,18.0,5.5,86.25,51.25,42.5,18.25,13.5,4.5,6.0,,,,,,,,,,17.5,3.5,76.5,46.5,39.5,17.0,12.5,4.0,4.5,23.9151266256,3.0,4145.0,R,183,0.0,0.0,1.0,4.972850678733032,2.9638009049773757,80.38914027149322,48.41628959276018,34.59276018099548,17.294117647058822,12.660633484162895,4.171945701357466,6.538461538461538,,,,,,,,,,9.5,2.0,97.0,57.0,43.0,25.0,16.0,4.0,6.0,7.25,1.083,7.25,1.071
2004/1/13,R32,Hard,Outdoor,32,International,32.3258042437,32.0,1055.0,R,185,0.5317460317460317,0.0,0.4794520547945205,8.408333333333333,2.9,85.375,46.458333333333336,34.5,19.625,13.2,4.175,6.758333333333334,2.0,1.0,57.0,29.0,21.0,12.0,9.0,0.0,2.0,,,,,,,,,,24.0410677618,39.0,975.0,R,185,0.0070921985815602835,1.0,0.4533333333333333,4.886363636363637,2.6818181818181817,80.53030303030303,48.121212121212125,33.90151515151515,16.34090909090909,12.462121212121213,4.204545454545454,6.954545454545454,7.0,0.0,61.0,39.0,33.0,13.0,10.0,2.0,2.0,,,,,,,,,,2.85,1.444,2.775,1.4146666666666665
2004/1/13,R32,Hard,Outdoor,32,International,29.3032169747,23.0,1230.0,R,180,0.541095890410959,0.0,0.3888888888888889,2.972027972027972,2.804195804195804,75.86013986013987,46.01398601398601,30.937062937062937,15.055944055944057,11.79020979020979,4.041958041958042,7.1328671328671325,,,,,,,,,,4.333333333333333,3.111111111111111,77.5,46.05555555555556,31.166666666666668,15.222222222222221,12.5,3.8333333333333335,7.333333333333333,17.568788501,100.0,389.0,R,185,0.0,0.0,0.125,3.625,4.3125,81.0625,46.3125,31.0,16.1875,12.5625,4.625,8.625,,,,,,,,,,4.375,5.0,83.125,45.75,30.75,16.875,12.875,4.0,8.5,1.571,2.4,1.5605,2.325
2004/1/13,R32,Hard,Outdoor,32,International,27.3757700205,7.0,2380.0,R,190,0.6940639269406392,0.0,0.5238095238095238,5.9227053140096615,2.657004830917874,80.93236714975845,46.51690821256039,34.367149758454104,18.096618357487923,12.623188405797102,4.024154589371981,6.265700483091788,,,,,,,,,,6.285714285714286,3.380952380952381,83.28571428571429,47.61904761904762,35.0,19.285714285714285,13.523809523809524,4.142857142857143,6.571428571428571,20.7227926078,117.0,352.0,R,178,0.0,0.0,0.18181818181818182,2.823529411764706,3.4705882352941178,83.41176470588235,54.76470588235294,36.1764705882353,13.0,12.823529411764707,4.352941176470588,8.176470588235293,,,,,,,,,,3.1818181818181817,4.2727272727272725,96.0,62.72727272727273,41.54545454545455,15.181818181818182,14.545454545454545,4.7272727272727275,9.0,1.28,3.8,1.2433333333333334,3.63
2004/1/13,R32,Hard,Outdoor,32,International,23.65229295,119.0,334.0,L,190,0.35,0.5,0.375,7.338983050847458,5.135593220338983,82.10169491525424,48.932203389830505,35.03389830508475,15.677966101694915,12.661016949152541,4.440677966101695,7.52542372881356,7.5,12.0,107.0,58.0,42.0,19.0,16.0,4.5,10.0,6.28125,4.34375,83.0625,49.96875,35.40625,16.3125,12.84375,4.21875,7.28125,21.5496235455,45.0,770.0,R,183,0.006622516556291391,0.5,0.5490196078431373,2.9788732394366195,2.6056338028169015,80.90140845070422,49.436619718309856,33.274647887323944,15.732394366197184,12.267605633802816,4.633802816901408,7.78169014084507,3.5,2.5,108.0,74.0,48.5,19.0,16.0,5.5,9.5,,,,,,,,,,2.25,1.667,2.183333333333333,1.639
