name,128,64,32,16,8,4,2,1
Guido Pella,1.0000,0.4882,0.1991,0.0537,0.0143,0.0025,0.0006,0.0002
Alexandr Dolgopolov,1.0000,0.5099,0.2198,0.0667,0.0159,0.0033,0.0008,0.0001
Marius Copil,1.0000,0.5199,0.2275,0.0676,0.0177,0.0034,0.0007,0.0001
Martin Klizan,1.0000,0.4645,0.1787,0.0506,0.0102,0.0020,0.0007,0.0001
Ryan Harrison,1.0000,0.4998,0.2019,0.0569,0.0110,0.0022,0.0006,0.0001
Benoit Paire,1.0000,0.4862,0.1949,0.0551,0.0127,0.0027,0.0003,0.0001
Marcos Baghdatis,1.0000,0.4788,0.1908,0.0528,0.0134,0.0021,0.0003,0.0001
Robin Haase,1.0000,0.4735,0.1908,0.0529,0.0116,0.0020,0.0003,0.0001
Denis Istomin,1.0000,0.4662,0.1780,0.0457,0.0098,0.0019,0.0003,0.0001
Jiri Vesely,1.0000,0.4884,0.1973,0.0552,0.0108,0.0018,0.0003,0.0001
Roberto Carballes Baena,1.0000,0.4634,0.1718,0.0435,0.0089,0.0010,0.0003,0.0001
Malek Jaziri,1.0000,0.3763,0.1096,0.0210,0.0035,0.0007,0.0003,0.0001
Denis Kudla,1.0000,0.4273,0.1485,0.0359,0.0073,0.0017,0.0002,0.0001
Nikoloz Basilashvili,1.0000,0.5186,0.2464,0.0816,0.0189,0.0028,0.0001,0.0001
Marcelo Arevalo,1.0000,0.6400,0.3647,0.1768,0.0637,0.0174,0.0042,0.0000
Daniel Elahi Galan Riveros,1.0000,0.5626,0.2632,0.0842,0.0284,0.0053,0.0011,0.0000
Taylor Harry Fritz,1.0000,0.5501,0.2511,0.0837,0.0222,0.0044,0.0010,0.0000
Stanislas Wawrinka,1.0000,0.5259,0.2290,0.0722,0.0181,0.0031,0.0007,0.0000
David Ferrer,1.0000,0.4450,0.1756,0.0467,0.0100,0.0011,0.0006,0.0000
Pablo Cuevas,1.0000,0.4729,0.1943,0.0552,0.0126,0.0017,0.0005,0.0000
Tatsuma Ito,1.0000,0.3127,0.0777,0.0159,0.0018,0.0005,0.0005,0.0000
Jared Donaldson,1.0000,0.4940,0.2000,0.0548,0.0123,0.0025,0.0004,0.0000
Jaume Munar,1.0000,0.4921,0.1965,0.0524,0.0105,0.0022,0.0004,0.0000
Cameron Norrie,1.0000,0.4834,0.1907,0.0533,0.0107,0.0016,0.0004,0.0000
Ernests Gulbis,1.0000,0.4367,0.1633,0.0374,0.0081,0.0015,0.0004,0.0000
Alexey Vatutin,1.0000,0.4296,0.1467,0.0317,0.0071,0.0013,0.0004,0.0000
Casper Ruud,1.0000,0.4708,0.1796,0.0469,0.0092,0.0008,0.0004,0.0000
Marton Fucsovics,1.0000,0.5190,0.2353,0.0903,0.0234,0.0035,0.0003,0.0000
Jan Lennard Struff,1.0000,0.4813,0.1911,0.0571,0.0121,0.0024,0.0003,0.0000
Maximilian Marterer,1.0000,0.4905,0.2003,0.0602,0.0128,0.0022,0.0003,0.0000
Viktor Troicki,1.0000,0.4602,0.1708,0.0407,0.0078,0.0013,0.0003,0.0000
Aljaz Bedene,1.0000,0.4890,0.1925,0.0541,0.0124,0.0024,0.0002,0.0000
John Millman,1.0000,0.4710,0.1801,0.0474,0.0088,0.0016,0.0002,0.0000
Pierre Hugues Herbert,1.0000,0.4511,0.1573,0.0398,0.0082,0.0015,0.0002,0.0000
Feliciano Lopez,1.0000,0.4647,0.1722,0.0456,0.0099,0.0012,0.0002,0.0000
Dusan Lajovic,1.0000,0.4560,0.1661,0.0418,0.0080,0.0010,0.0002,0.0000
Ricardas Berankis,1.0000,0.4081,0.1300,0.0253,0.0053,0.0009,0.0002,0.0000
Mackenzie Mcdonald,1.0000,0.4290,0.1483,0.0361,0.0067,0.0007,0.0002,0.0000
Thiago Monteiro,1.0000,0.4023,0.1250,0.0264,0.0043,0.0005,0.0002,0.0000
