2018,04,02,1,8770,Rafael Nadal,31,1,up
2018,04,02,2,8670,Roger Federer,36,1,down
2018,04,02,3,4985,Marin Cilic,29,,
2018,04,02,4,4925,Alexander Zverev,20,1,up
2018,04,02,5,4635,Grigor Dimitrov,26,1,down
2018,04,02,6,4470,Juan Martin del Potro,29,,
2018,04,02,7,3665,Dominic Thiem,24,,
2018,04,02,8,3390,Kevin Anderson,31,,
2018,04,02,9,3125,John Isner,32,8,up
2018,04,02,10,3110,David Goffin,27,1,down
2018,04,02,11,2410,Lucas Pouille,24,1,down
2018,04,02,12,2395,Pablo Carreno Busta,26,7,up
2018,04,02,13,2310,Novak Djokovic,30,1,down
2018,04,02,14,2265,Sam Querrey,30,,
2018,04,02,15,2220,Diego Schwartzman,25,1,up
2018,04,02,16,2200,Jack Sock,25,5,down
2018,04,02,17,2175,Roberto Bautista Agut,29,2,down
2018,04,02,18,2140,Tomas Berdych,32,5,down
2018,04,02,19,1897,Hyeon Chung,21,4,up
2018,04,02,20,1840,Fabio Fognini,30,2,down
2018,04,02,21,1785,Stan Wawrinka,33,,
2018,04,02,22,1765,Milos Raonic,27,3,up
2018,04,02,23,1745,Albert Ramos-Vinolas,30,1,up
2018,04,02,24,1675,Nick Kyrgios,22,4,down
2018,04,02,25,1655,Adrian Mannarino,29,3,down
2018,04,02,26,1627,Kyle Edmund,23,,
2018,04,02,27,1616,Filip Krajinovic,26,,
2018,04,02,28,1501,Borna Coric,21,8,up
2018,04,02,29,1465,Gilles Muller,34,1,down
2018,04,02,30,1450,Andy Murray,30,1,down
2018,04,02,31,1420,Feliciano Lopez,36,1,up
2018,04,02,32,1415,Damir Dzumhur,25,2,down
2018,04,02,33,1405,David Ferrer,36,2,up
2018,04,02,34,1380,Philipp Kohlschreiber,34,3,down
2018,04,02,35,1378,Andrey Rublev,20,1,down
2018,04,02,36,1305,Fernando Verdasco,34,3,up
2018,04,02,37,1300,Jo-Wilfried Tsonga,32,1,up
2018,04,02,38,1295,Richard Gasquet,31,1,down
2018,04,02,39,1280,Kei Nishikori,28,6,down
2018,04,02,40,1255,Karen Khachanov,21,1,up
2018,04,02,41,1210,Pablo Cuevas,32,1,down
2018,04,02,42,1175,Gael Monfils,31,,
2018,04,02,43,1160,Yuichi Sugita,29,,
2018,04,02,44,1120,Robin Haase,30,,
2018,04,02,45,1118,Denis Shapovalov,18,1,up
2018,04,02,46,1105,Leonardo Mayer,30,1,down
2018,04,02,47,1075,Benoit Paire,28,,
2018,04,02,48,1027,Aljaz Bedene,28,,
2018,04,02,49,984,Daniil Medvedev,22,3,up
2018,04,02,50,979,Peter Gojowczyk,28,,
2018,04,02,51,977,Jared Donaldson,21,2,down
