2018,03,05,1,10060,Roger Federer,36,,
2018,03,05,2,9460,Rafael Nadal,31,,
2018,03,05,3,4870,Marin Cilic,29,,
2018,03,05,4,4635,Grigor Dimitrov,26,,
2018,03,05,5,4540,Alexander Zverev,20,,
2018,03,05,6,3810,Dominic Thiem,24,,
2018,03,05,7,3280,David Goffin,27,,
2018,03,05,8,3200,Juan Martin del Potro,29,1,up
2018,03,05,9,3080,Kevin Anderson,31,1,down
2018,03,05,10,2650,Jack Sock,25,,
2018,03,05,11,2475,Stan Wawrinka,32,1,up
2018,03,05,12,2455,Lucas Pouille,24,3,up
2018,03,05,13,2380,Novak Djokovic,30,,
2018,03,05,14,2315,Pablo Carreno Busta,26,,
2018,03,05,15,2275,Tomas Berdych,32,2,up
2018,03,05,16,2255,Roberto Bautista Agut,29,7,up
2018,03,05,17,2220,Diego Schwartzman,25,1,up
2018,03,05,18,2205,John Isner,32,1,up
2018,03,05,19,2190,Fabio Fognini,30,1,up
2018,03,05,20,2125,Nick Kyrgios,22,4,down
2018,03,05,21,2095,Sam Querrey,30,10,down
2018,03,05,22,1745,Albert Ramos-Vinolas,30,,
2018,03,05,23,1715,Adrian Mannarino,29,1,up
2018,03,05,24,1642,Kyle Edmund,23,1,up
2018,03,05,25,1595,Kei Nishikori,28,1,up
2018,03,05,26,1567,Hyeon Chung,21,3,up
2018,03,05,27,1535,Gilles Muller,34,1,up
2018,03,05,28,1503,Filip Krajinovic,26,6,up
2018,03,05,29,1460,Andy Murray,30,8,down
2018,03,05,30,1445,Damir Dzumhur,25,,
2018,03,05,31,1433,Andrey Rublev,20,1,up
2018,03,05,32,1340,Feliciano Lopez,36,6,up
2018,03,05,33,1325,David Ferrer,35,6,up
2018,03,05,34,1310,Pablo Cuevas,32,3,down
2018,03,05,35,1310,Jo-Wilfried Tsonga,32,1,up
2018,03,05,36,1305,Richard Gasquet,31,1,up
2018,03,05,37,1290,Philipp Kohlschreiber,34,4,down
2018,03,05,38,1270,Milos Raonic,27,2,up
2018,03,05,39,1260,Fernando Verdasco,34,12,down
2018,03,05,40,1240,Yuichi Sugita,29,2,up
2018,03,05,41,1235,Karen Khachanov,21,,
2018,03,05,42,1220,Gael Monfils,31,7,down
2018,03,05,43,1168,Aljaz Bedene,28,1,up
2018,03,05,44,1166,Denis Shapovalov,18,1,up
2018,03,05,45,1085,Robin Haase,30,2,down
2018,03,05,46,1075,Benoit Paire,28,,
2018,03,05,47,1044,Leonardo Mayer,30,2,up
2018,03,05,48,1038,Jared Donaldson,21,11,up
2018,03,05,49,1026,Borna Coric,21,1,up
2018,03,05,50,1016,Peter Gojowczyk,28,1,up
2018,03,05,51,1001,Alexandr Dolgopolov,29,3,down
2018,03,05,52,975,Steve Johnson,28,5,down
2018,03,05,53,952,Mischa Zverev,30,1,up
2018,03,05,54,945,Ryan Harrison,25,6,up
2018,03,05,55,930,Paolo Lorenzi,36,2,down
2018,03,05,56,930,Jan-Lennard Struff,27,,
2018,03,05,57,924,Daniil Medvedev,22,5,down
2018,03,05,58,907,Julien Benneteau,36,3,down
2018,03,05,59,893,Tennys Sandgren,26,1,down
2018,03,05,60,880,Guido Pella,27,3,down
2018,03,05,61,872,Nicolas Jarry,22,12,up
2018,03,05,62,861,Andreas Seppi,34,,
2018,03,05,63,850,Jiri Vesely,24,,
2018,03,05,64,844,Frances Tiafoe,20,3,down
2018,03,05,65,825,Marton Fucsovics,26,1,down
2018,03,05,66,813,Horacio Zeballos,32,3,up
2018,03,05,67,800,Federico Delbonis,27,2,down
2018,03,05,68,790,Viktor Troicki,32,2,down
2018,03,05,69,780,Guillermo Garcia-Lopez,34,2,down
2018,03,05,70,765,Gilles Simon,33,2,down
2018,03,05,71,756,Stefanos Tsitsipas,19,11,up
2018,03,05,72,739,Florian Mayer,34,2,down
2018,03,05,73,734,Maximilian Marterer,22,2,down
2018,03,05,74,714,Taylor Fritz,20,3,up
2018,03,05,75,708,Vasek Pospisil,27,8,up
2018,03,05,76,707,Evgeny Donskoy,27,2,down
2018,03,05,77,688,Thomas Fabbiano,28,1,up
2018,03,05,78,685,Matthew Ebden,30,9,up
2018,03,05,79,683,Roberto Carballes Baena,24,,
2018,03,05,80,680,Ivo Karlovic,39,,
2018,03,05,81,677,Marius Copil,27,6,down
2018,03,05,82,677,Mirza Basic,26,6,down
2018,03,05,83,666,Nikoloz Basilashvili,26,1,up
2018,03,05,84,661,Malek Jaziri,34,33,up
2018,03,05,85,660,Joao Sousa,28,13,down
2018,03,05,86,660,Yen-Hsun Lu,34,1,down
2018,03,05,87,658,Denis Istomin,31,6,down
2018,03,05,88,643,Radu Albot,28,2,down
2018,03,05,89,638,Mikhail Kukushkin,30,1,down
