2019,03,11,64,804,Juan Ignacio Londero,25,,
2019,03,11,65,803,Denis Kudla,26,,
2019,03,11,66,801,Ugo Humbert,20,,
2019,03,11,67,798,Hubert Hurkacz,22,,
2019,03,11,68,780,Robin Haase,31,,
2019,03,11,69,770,Benoit Paire,29,,
2019,03,11,70,765,Aljaz Bedene,29,,
2019,03,11,71,761,Taro Daniel,26,,
2019,03,11,72,755,Cristian Garin,22,,
2019,03,11,73,751,Pablo Cuevas,33,,
2019,03,11,74,729,Yoshihito Nishioka,23,,
2019,03,11,75,726,Mischa Zverev,31,,
2019,03,11,76,713,Marius Copil,28,,
2019,03,11,77,703,Jordan Thompson,24,,
2019,03,11,78,700,Feliciano Lopez,37,,
2019,03,11,79,694,Ernests Gulbis,30,,
2019,03,11,80,691,Federico Delbonis,28,,
2019,03,11,81,685,Tomas Berdych,33,,
2019,03,11,82,679,Bernard Tomic,26,,
2019,03,11,83,665,Thomas Fabbiano,29,,
2019,03,11,84,663,Tennys Sandgren,27,,
2019,03,11,85,640,Peter Gojowczyk,29,,
2019,03,11,86,640,Nicolas Jarry,23,,
2019,03,11,87,639,Hugo Dellien,25,,
2019,03,11,88,638,Guido Andreozzi,27,,
2019,03,11,89,629,Ivo Karlovic,40,,
2019,03,11,90,627,Bradley Klahn,28,,
2019,03,11,91,625,Albert Ramos-Vinolas,31,,
2019,03,11,92,625,Lloyd Harris,22,,
2019,03,11,93,623,Pablo Andujar,33,,
2019,03,11,94,617,Casper Ruud,20,,
2019,03,11,95,606,Ricardas Berankis,28,,
2019,03,11,96,602,Ilya Ivashka,25,,
2019,03,11,97,601,Prajnesh Gunneswaran,29,,
2019,03,11,98,599,Jiri Vesely,25,,
2019,03,11,99,594,Maximilian Marterer,23,,
2019,03,11,100,591,Daniel Evans,28,,
2019,03,11,101,562,Denis Istomin,32,,
2019,03,11,102,560,Andrey Rublev,21,,
2019,03,11,103,553,Pedro Sousa,30,,
2019,03,11,104,545,Ryan Harrison,26,,
2019,03,11,105,544,Paolo Lorenzi,37,,
2019,03,11,106,529,Brayden Schnur,23,,
2019,03,11,107,528,Lorenzo Sonego,23,,
2019,03,11,108,524,Marcel Granollers,32,,
2019,03,11,109,522,Guillermo Garcia-Lopez,35,,
2019,03,11,110,517,Michael Mmoh,21,,
2019,03,11,111,517,Roberto Carballes Baena,25,,
2019,03,11,112,517,Marco Trungelliti,29,,
2019,03,11,113,515,Filip Krajinovic,27,,
2019,03,11,114,512,Vasek Pospisil,28,,
2019,03,11,115,510,Jack Sock,26,,
2019,03,11,116,507,Jozef Kovalik,26,,
2019,03,11,117,496,Elias Ymer,22,,
2019,03,11,118,495,Jo-Wilfried Tsonga,33,,
2019,03,11,119,493,Yannick Maden,29,,
2019,03,11,120,488,Thiago Monteiro,24,,
2019,03,11,121,485,Gregoire Barrere,25,,
2019,03,11,122,476,Evgeny Donskoy,28,,
2019,03,11,123,464,Matthias Bachinger,31,,
2019,03,11,124,459,Henri Laaksonen,26,,
2019,03,11,125,458,Alex Bolt,26,,
2019,03,11,126,454,Sergiy Stakhovsky,33,,
2019,03,11,127,453,Peter Polansky,30,,
2019,03,11,128,452,Bjorn Fratangelo,25,,
2019,03,11,129,450,Marcos Baghdatis,33,,
2019,03,11,130,450,Miomir Kecmanovic,19,,
2019,03,11,131,449,Alexei Popyrin,19,,
2019,03,11,132,447,Jason Jung,29,,
2019,03,11,133,443,Lukas Lacko,31,,
2019,03,11,134,442,Alexander Bublik,21,,
2019,03,11,135,430,Stefano Travaglia,27,,
2019,03,11,136,425,Ramkumar Ramanathan,24,,
2019,03,11,137,423,Corentin Moutet,19,,
2019,03,11,138,423,Egor Gerasimov,26,,
2019,03,11,139,423,Antoine Hoang,23,,
2019,03,11,140,421,Lukas Rosol,33,,
2019,03,11,141,409,Adrian Menendez-Maceiras,33,,
2019,03,11,142,404,Facundo Bagnis,29,,
2019,03,11,143,400,David Ferrer,36,,
2019,03,11,144,398,Oscar Otte,25,,
2019,03,11,145,387,Ruben Bemelmans,31,,
2019,03,11,146,387,Carlos Berlocq,36,,
2019,03,11,147,384,Gianluigi Quinzi,23,,
2019,03,11,148,383,Tatsuma Ito,30,,
2019,03,11,149,382,Jason Kubler,25,,
2019,03,11,150,381,Luca Vanni,33,,
2019,03,11,151,379,Simone Bolelli,33,,
2019,03,11,152,372,Rogerio Dutra Silva,35,,
2019,03,11,153,372,Noah Rubin,23,,
2019,03,11,154,363,Christopher Eubanks,22,,
2019,03,11,155,355,Kamil Majchrzak,23,,
2019,03,11,156,352,Dennis Novak,25,,
2019,03,11,157,344,Jurgen Zopp,30,,
2019,03,11,158,341,Yannick Hanfmann,27,,
2019,03,11,159,340,Thanasi Kokkinakis,22,,
2019,03,11,160,338,Mitchell Krueger,25,,
2019,03,11,161,337,Mirza Basic,27,,
2019,03,11,162,336,Pedro Martinez,21,,
2019,03,11,163,335,Constant Lestienne,26,,
2019,03,11,164,333,Filippo Baldi,23,,
2019,03,11,165,333,Quentin Halys,22,,
2019,03,11,166,325,James Duckworth,27,,
2019,03,11,167,317,Daniel Brands,31,,
2019,03,11,168,316,Salvatore Caruso,26,,
2019,03,11,169,309,Alessandro Giannessi,28,,
2019,03,11,170,308,Soonwoo Kwon,21,,
2019,03,11,171,307,Yuki Bhambri,26,,
2019,03,11,172,296,Yosuke Watanuki,20,,
2019,03,11,173,291,Dominik Koepfer,24,,
2019,03,11,174,289,Hiroki Moriya,28,,
2019,03,11,175,288,Roberto Quiroz,27,,
2019,03,11,176,287,Yuichi Sugita,30,,
2019,03,11,177,287,Andrea Arnaboldi,31,,
2019,03,11,178,286,James Ward,32,,
2019,03,11,179,285,Sebastian Ofner,22,,
2019,03,11,180,281,Rudolf Molleker,18,,
2019,03,11,181,281,Alejandro Davidovich Fokina,19,,
2019,03,11,182,279,Tim Smyczek,31,,
2019,03,11,183,275,Arthur De Greef,26,,
2019,03,11,184,275,Nikola Milojevic,23,,
2019,03,11,185,275,Gianluca Mager,24,,
2019,03,11,186,274,Dudi Sela,33,,
2019,03,11,187,274,Pedja Krstin,24,,
2019,03,11,188,274,Mats Moraing,26,,
2019,03,11,189,273,Lorenzo Giustino,27,,
2019,03,11,190,272,Darian King,26,,
2019,03,11,191,271,Daniel Gimeno-Traver,33,,
2019,03,11,192,270,Jared Donaldson,22,,
2019,03,11,193,270,Aleksandr Nedovyesov,32,,
2019,03,11,194,269,Jurij Rodionov,19,,
2019,03,11,195,269,Facundo Arguello,26,,
2019,03,11,196,264,Kimmer Coppejans,25,,
2019,03,11,197,262,Filip Horansky,26,,
2019,03,11,198,261,Jay Clarke,20,,
2019,03,11,199,258,Blaz Rola,28,,
2019,03,11,200,257,Mikael Ymer,20,,
2019,03,11,201,254,Ze Zhang,28,,
2019,03,11,202,254,Alexey Vatutin,26,,
2019,03,11,203,253,Tommy Paul,21,,
2019,03,11,204,251,Marcelo Arevalo,28,,
2019,03,11,205,249,Go Soeda,34,,
2019,03,11,206,247,Donald Young,29,,
2019,03,11,207,246,Tommy Robredo,36,,
2019,03,11,208,245,Matteo Donati,24,,
2019,03,11,209,244,Tallon Griekspoor,22,,
2019,03,11,210,241,Marc Polmans,21,,
2019,03,11,211,240,Maxime Janvier,22,,
2019,03,11,212,238,Roberto Marcora,29,,
2019,03,11,213,237,Viktor Galovic,28,,
2019,03,11,214,236,Sergio Gutierrez-Ferrol,30,,
2019,03,11,215,236,Zdenek Kolar,22,,
2019,03,11,216,233,Mohamed Safwat,28,,
2019,03,11,217,233,Marcos Giron,25,,
2019,03,11,218,230,Andy Murray,31,,
2019,03,11,219,229,John-Patrick Smith,30,,
2019,03,11,220,228,Tobias Kamke,32,,
2019,03,11,221,227,Adam Pavlasek,24,,
2019,03,11,222,224,Dustin Brown,34,,
2019,03,11,223,221,Federico Gaio,27,,
2019,03,11,224,217,Yasutaka Uchiyama,26,,
2019,03,11,225,216,Nicolas Mahut,37,,
2019,03,11,226,216,Daniel Elahi Galan,22,,
2019,03,11,227,215,Thiemo de Bakker,30,,
2019,03,11,228,215,Gian Marco Moroni,21,,
2019,03,11,229,214,Stefano Napolitano,23,,
2019,03,11,230,213,Gilles Muller,35,,
2019,03,11,231,213,Norbert Gombos,28,,
2019,03,11,232,209,Thomaz Bellucci,31,,
2019,03,11,233,208,Filip Peliwo,25,,
2019,03,11,234,207,Santiago Giraldo,31,,
2019,03,11,235,207,Joao Domingues,25,,
2019,03,11,236,206,Blaz Kavcic,32,,
2019,03,11,237,203,Pedro Cachin,23,,
2019,03,11,238,202,Calvin Hemery,24,,
2019,03,11,239,202,Mathias Bourgue,25,,
2019,03,11,240,201,Viktor Troicki,33,,
2019,03,11,241,198,Kevin Krawietz,27,,
2019,03,11,242,193,Enzo Couacaud,24,,
2019,03,11,243,192,JC Aragone,23,,
2019,03,11,244,190,Duckhee Lee,20,,
2019,03,11,245,190,Uladzimir Ignatik,28,,
2019,03,11,246,188,Saketh Myneni,31,,
2019,03,11,247,185,Zhe Li,32,,
2019,03,11,248,184,Nicola Kuhn,18,,
2019,03,11,249,183,Roberto Cid Subervi,25,,
2019,03,11,250,181,Steve Darcis,34,,
2019,03,11,251,180,Attila Balazs,30,,
2019,03,11,252,180,Enrique Lopez Perez,27,,
2019,03,11,253,180,Nino Serdarusic,22,,
2019,03,11,254,179,Benjamin Bonzi,22,,
2019,03,11,255,179,Mikael Torpegaard,24,,
2019,03,11,256,178,Andrej Martin,29,,
2019,03,11,257,178,Daniel Masur,24,,
2019,03,11,258,177,Christian Harrison,24,,
2019,03,11,259,176,Guilherme Clezar,26,,
2019,03,11,260,169,Gleb Sakharov,30,,
2019,03,11,261,169,Mario Vilella Martinez,23,,
2019,03,11,262,169,Jan Choinski,22,,
2019,03,11,263,168,Bernabe Zapata Miralles,22,,
2019,03,11,264,167,Thai-Son Kwiatkowski,24,,
2019,03,11,265,167,Lucas Miedler,22,,
2019,03,11,266,167,Max Purcell,20,,
2019,03,11,267,163,Ernesto Escobedo,22,,
2019,03,11,268,163,Matteo Viola,31,,
2019,03,11,269,163,Maverick Banes,26,,
2019,03,11,270,162,Sasi Kumar Mukund,22,,
2019,03,11,271,162,Scott Griekspoor,28,,
2019,03,11,272,162,Evgeny Karlovskiy,24,,
2019,03,11,273,160,Horacio Zeballos,33,,
2019,03,11,274,160,Elliot Benchetrit,20,,
2019,03,11,275,158,Johan Tatlot,22,,
2019,03,11,276,158,Jose Hernandez-Fernandez,28,,
2019,03,11,277,158,Cem Ilkel,23,,
2019,03,11,278,157,Stephane Robert,38,,
2019,03,11,279,154,Kenny De Schepper,31,,
2019,03,11,280,154,Yunseong Chung,20,,
2019,03,11,281,154,Tsung-Hua Yang,27,,
2019,03,11,282,153,Kaichi Uchida,24,,
2019,03,11,283,152,Roberto Ortega-Olmedo,27,,
2019,03,11,284,151,Laurynas Grigelis,27,,
2019,03,11,285,150,Federico Coria,27,,
2019,03,11,286,149,Tristan Lamasine,26,,
2019,03,11,287,141,Jeffrey John Wolf,20,,
2019,03,11,288,140,Goncalo Oliveira,24,,
2019,03,11,289,137,Gerald Melzer,28,,
2019,03,11,290,133,Jurgen Melzer,37,,
2019,03,11,291,133,Danilo Petrovic,27,,
2019,03,11,292,133,Akira Santillan,21,,
2019,03,11,293,132,Steven Diez,27,,
2019,03,11,294,130,Nicolas Kicker,26,,
2019,03,11,295,128,Gastao Elias,28,,
2019,03,11,296,127,Evan King,26,,
2019,03,11,297,126,Collin Altamirano,23,,
2019,03,11,298,123,Ulises Blanch,20,,
2019,03,11,299,118,Liam Broady,25,,
2019,03,11,300,118,Tomislav Brkic,29,,
2019,03,11,301,114,Andrew Harris,25,,
2019,03,11,302,113,Roman Safiullin,21,,
2019,03,11,303,112,Joris De Loore,25,,
2019,03,11,304,112,Ante Pavic,30,,
2019,03,11,305,109,Aldin Setkic,31,,
2019,03,11,306,106,Martin Cuevas,27,,
2019,03,11,307,105,Yibing Wu,19,,
2019,03,11,308,105,Pavel Kotov,20,,
2019,03,11,309,103,Carlos Taberner,21,,
2019,03,11,310,99,Maxime Cressy,21,,
2019,03,11,311,98,Jelle Sels,23,,
2019,03,11,312,97,Emilio Gomez,27,,
2019,03,11,313,96,Sebastian Fanselow,27,,
2019,03,11,314,96,Renzo Olivo,26,,
2019,03,11,315,95,Gonzalo Escobar,30,,
2019,03,11,316,95,Borna Gojo,21,,
2019,03,11,317,95,Denis Yevseyev,25,,
2019,03,11,318,94,Andrea Collarini,27,,
2019,03,11,319,92,Evan Song,26,,
2019,03,11,320,91,Mate Valkusz,20,,
2019,03,11,321,91,Marcelo Tomas Barrios Vera,21,,
2019,03,11,322,90,Carlos Gomez-Herrera,28,,
2019,03,11,323,88,Tak Khunn Wang,27,,
2019,03,11,324,87,Jannik Sinner,17,,
2019,03,11,325,86,Dimitar Kuzmanov,25,,
2019,03,11,326,86,Vaclav Safranek,24,,
2019,03,11,327,85,Alexander Sarkissian,28,,
2019,03,11,328,85,Di Wu,27,,
2019,03,11,329,84,Victor Estrella Burgos,38,,
2019,03,11,330,84,Dragos Dima,26,,
2019,03,11,331,84,Roy Smith,20,,
2019,03,11,332,84,Kevin King,28,,
2019,03,11,333,83,Matias Franco Descotte,24,,
2019,03,11,334,82,Luke Saville,25,,
2019,03,11,335,80,Frederico Ferreira Silva,23,,
2019,03,11,336,80,Alexandre Muller,22,,
2019,03,11,337,78,Frank Dancevic,34,,
2019,03,11,338,78,Maximilian Neuchrist,27,,
2019,03,11,339,76,Vincent Millot,33,,
2019,03,11,340,76,Stefan Kozlov,21,,
2019,03,11,341,76,Rubin Statham,31,,
2019,03,11,342,75,Alex Molcan,21,,
2019,03,11,343,72,Carlos Boluda-Purkiss,26,,
2019,03,11,344,71,Renta Tokuda,20,,
2019,03,11,345,70,Andrea Pellegrino,21,,
2019,03,11,346,68,Alejandro Gonzalez,30,,
2019,03,11,347,68,Ricardo Ojeda Lara,26,,
2019,03,11,348,67,Miljan Zekic,30,,
2019,03,11,349,67,Michael Redlicki,25,,
2019,03,11,350,66,David Guez,36,,
2019,03,11,351,65,Sumit Nagal,21,,
2019,03,11,352,63,Juan Pablo Varillas,23,,
2019,03,11,353,60,Sergey Betov,31,,
2019,03,11,354,58,Zihao Xia,22,,
2019,03,11,355,58,Jared Hiltzik,24,,
2019,03,11,356,57,Yan Bai,29,,
2019,03,11,357,57,Makoto Ochi,22,,
2019,03,11,358,56,Zhizhen Zhang,22,,
2019,03,11,359,56,Marc-Andrea Huesler,22,,
2019,03,11,360,55,Yusuke Takahashi,21,,
2019,03,11,361,54,Ryan Shane,24,,
2019,03,11,362,53,Aleksandar Vukic,22,,
2019,03,11,363,53,Tung-Lin Wu,20,,
2019,03,11,364,52,Zsombor Piros,19,,
2019,03,11,365,51,Ji Sung Nam,25,,
2019,03,11,366,51,Franko Skugor,31,,
2019,03,11,367,51,Oriol Roca Batalla,25,,
2019,03,11,368,51,Viktor Durasovic,21,,
2019,03,11,369,51,Andrea Basso,25,,
2019,03,11,370,50,Benjamin Hassan,24,,
2019,03,11,371,49,Antoine Escoffier,27,,
2019,03,11,372,48,Hugo Grenier,22,,
2019,03,11,373,47,Dayne Kelly,28,,
2019,03,11,374,46,Harri Heliovaara,29,,
2019,03,11,375,46,Dennis Novikov,25,,
2019,03,11,376,45,Pedro Sakamoto,25,,
2019,03,11,377,45,Teymuraz Gabashvili,33,,
2019,03,11,378,45,Joao Menezes,22,,
2019,03,11,379,44,Petros Chrysochos,22,,
2019,03,11,380,44,Brydan Klein,29,,
2019,03,11,381,44,Ivan Gakhov,22,,
2019,03,11,382,43,Johannes Haerteis,23,,
2019,03,11,383,43,Jan Satral,28,,
2019,03,11,384,43,Daniel Munoz de la Nava,37,,
2019,03,11,385,42,Alen Avidzba,19,,
2019,03,11,386,41,Jeremy Jahn,28,,
2019,03,11,387,41,Khumoyun Sultanov,20,,
2019,03,11,388,41,Sadio Doumbia,28,,
2019,03,11,389,40,Martin Redlicki,23,,
2019,03,11,390,39,Alexis Galarneau,20,,
2019,03,11,391,39,Thiago Seyboth Wild,19,,
2019,03,11,392,39,Tom Jomby,28,,
2019,03,11,393,38,Alessandro Bega,28,,
2019,03,11,394,37,Arjun Kadhe,25,,
2019,03,11,395,37,Raul Brancaccio,21,,
2019,03,11,396,36,Illya Marchenko,31,,
2019,03,11,397,36,Julian Lenz,26,,
2019,03,11,398,35,Guillermo Olaso,30,,
2019,03,11,399,35,Shuichi Sekiguchi,27,,
2019,03,11,400,34,N.Sriram Balaji,28,,
2019,03,11,401,34,Sekou Bangoura,27,,
2019,03,11,402,34,Jacob Grills,23,,
2019,03,11,403,33,Blake Ellis,20,,
2019,03,11,404,32,Tim Puetz,31,,
2019,03,11,405,32,Youssef Hossam,20,,
2019,03,11,406,32,Javier Barranco Cosano,20,,
2019,03,11,407,31,Emil Ruusuvuori,19,,
2019,03,11,408,31,Joao Monteiro,25,,
2019,03,11,409,30,Alexander Ward,28,,
2019,03,11,410,30,Chien-hsun Lo,20,,
2019,03,11,411,30,Joao Souza,30,,
2019,03,11,412,29,Andrea Vavassori,23,,
2019,03,11,413,29,Harry Bourchier,23,,
2019,03,11,414,29,Rigele Te,21,,
2019,03,11,415,28,Andreas Haider-Maurer,31,,
2019,03,11,416,28,Nam Hoang Ly,22,,
2019,03,11,417,28,Arthur Rinderknech,23,,
2019,03,11,418,28,Jordi Samper-Montana,28,,
2019,03,11,419,28,Bradley Mousley,23,,
2019,03,11,420,27,Evan Furness,20,,
2019,03,11,421,26,Andres Artunedo Martinavarro,25,,
2019,03,11,422,26,Zizou Bergs,19,,
2019,03,11,423,25,Cristian Rodriguez,28,,
2019,03,11,424,24,Baptiste Crepatte,24,,
2019,03,11,425,24,Igor Sijsling,31,,
2019,03,11,426,24,Markus Eriksson,29,,
2019,03,11,427,24,Corentin Denolly,21,,
2019,03,11,428,24,Riccardo Bonadio,25,,
2019,03,11,429,24,Tobias Simon,27,,
2019,03,11,430,24,Lloyd Glasspool,25,,
2019,03,11,431,23,Marvin Netuschil,27,,
2019,03,11,432,23,Albano Olivetti,27,,
2019,03,11,433,23,Ivan Nedelko,32,,
2019,03,11,434,22,Enrico Dalla Valle,20,,
2019,03,11,435,22,Gijs Brouwer,22,,
2019,03,11,436,21,Hugo Nys,28,,
2019,03,11,437,21,Aslan Karatsev,25,,
2019,03,11,438,21,Liam Caruana,21,,
2019,03,11,439,21,Tim Van Rijthoven,21,,
2019,03,11,440,21,Gregoire Jacq,26,,
2019,03,11,441,20,Lamine Ouahab,34,,
2019,03,11,442,20,William Blumberg,21,,
2019,03,11,443,20,Fabrizio Ornago,26,,
2019,03,11,444,20,Alafia Ayeni,19,,
2019,03,11,445,20,Antoine Cornut-Chauvinc,18,,
2019,03,11,446,20,Harrison Adams,24,,
2019,03,11,447,19,Miliaan Niesten,30,,
2019,03,11,448,19,Takanyi Garanganga,28,,
2019,03,11,449,19,Chun Hsin Tseng,17,,
2019,03,11,450,19,Edan Leshem,21,,
2019,03,11,451,18,Bastian Malla,22,,
2019,03,11,452,18,Gerard Granollers,30,,
2019,03,11,453,18,Patrick Kypson,19,,
2019,03,11,454,18,Yannick Mertens,31,,
2019,03,11,455,17,Janko Tipsarevic,34,,
2019,03,11,456,17,Ji Hoon Son,24,,
2019,03,11,457,17,Manuel Sanchez,28,,
2019,03,11,458,17,Alex Rybakov,22,,
2019,03,11,459,17,Patricio Heras,30,,
2019,03,11,460,17,Yannick Jankovits,32,,
2019,03,11,461,17,Juan Pablo Ficovich,22,,
2019,03,11,462,17,Fabien Reboul,23,,
2019,03,11,463,16,Camilo Ugo Carabelli,19,,
2019,03,11,464,16,Yuta Shimizu,19,,
2019,03,11,465,16,Edoardo Eremin,25,,
2019,03,11,466,16,Louis Wessels,20,,
2019,03,11,467,16,Ronnie Schneider,24,,
2019,03,11,468,15,Maximo Gonzalez,35,,
2019,03,11,469,15,Michael Vrbensky,19,,
2019,03,11,470,15,Facundo Mena,26,,
2019,03,11,471,15,Altug Celikbilek,22,,
2019,03,11,472,15,Orlando Luz,21,,
2019,03,11,473,15,Tom Fawcett,23,,
2019,03,11,474,15,Alejandro Gomez,27,,
2019,03,11,475,15,Peter Torebko,31,,
2019,03,11,476,14,Manuel Pena Lopez,21,,
2019,03,11,477,14,Riccardo Bellotti,27,,
2019,03,11,478,14,Manuel Guinard,23,,
2019,03,11,479,14,Hernan Casanova,25,,
2019,03,11,480,13,Robin Kern,25,,
2019,03,11,481,13,Alexandar Lazov,28,,
2019,03,11,481,13,Felipe Mantilla,25,,
2019,03,11,483,13,Colin Sinclair,24,,
2019,03,11,484,13,Frederik Nielsen,35,,
2019,03,11,485,13,Karue Sell,25,,
2019,03,11,486,13,Karim-Mohamed Maamoun,27,,
2019,03,11,487,13,Francesco Forti,19,,
2019,03,11,488,12,Alexandar Lazarov,21,,
2019,03,11,489,12,Austin Krajicek,28,,
2019,03,11,490,12,Wishaya Trongcharoenchaikul,23,,
2019,03,11,491,12,Jacopo Berrettini,20,,
2019,03,11,492,12,Thomas Fancutt,24,,
2019,03,11,493,12,Evan Hoyt,24,,
2019,03,11,494,12,Pavel Krainik,26,,
2019,03,11,495,12,Riccardo Balzerani,20,,
2019,03,11,496,11,Brandon Holt,20,,
2019,03,11,497,11,Ruan Roelofse,29,,
2019,03,11,497,11,Marc Sieber,31,,
2019,03,11,499,11,Ti Chen,35,,
2019,03,11,500,11,Pietro Rondoni,25,,
2019,03,11,501,11,Botic Van de Zandschulp,23,,
2019,03,11,502,11,Jules Okala,21,,
2019,03,11,503,11,Geoffrey Blancaneaux,20,,
2019,03,11,504,11,Giovanni Fonio,20,,
2019,03,11,505,11,Matteo Martineau,20,,
2019,03,11,506,10,Alexandr Dolgopolov,30,,
2019,03,11,507,10,Kirill Kivattsev,21,,
2019,03,11,507,10,Ryan Nijboer,19,,
2019,03,11,509,10,Lucas Gerch,24,,
2019,03,11,510,10,Luca Giacomini,21,,
2019,03,11,510,10,Ben Patael,21,,
2019,03,11,510,10,Andrew Whittington,25,,
2019,03,11,513,10,Cheong-Eui Kim,28,,
2019,03,11,514,10,Sidharth Rawat,25,,
2019,03,11,515,10,Lukas Klein,20,,
2019,03,11,516,10,Lucas Gomez,23,,
2019,03,11,517,10,Germain Gigounon,29,,
2019,03,11,518,10,Pol Toledo Bague,24,,
2019,03,11,519,10,Sebastian Korda,18,,
2019,03,11,520,9,Gonzalo Lama,25,,
2019,03,11,521,9,Daniel Nguyen,28,,
2019,03,11,522,9,David Perez Sanz,24,,
2019,03,11,523,9,Nicolas Alvarez,22,,
2019,03,11,524,9,Yecong He,25,,
2019,03,11,525,9,Marco Bortolotti,28,,
2019,03,11,526,8,Andrej Glvac,22,,
2019,03,11,527,8,Daniel Michalski,19,,
2019,03,11,527,8,Brandon Nakashima,17,,
2019,03,11,527,8,Artem Smirnov,31,,
2019,03,11,530,8,Farrukh Dustov,32,,
2019,03,11,530,8,Yen-Hsun Lu,35,,
2019,03,11,532,8,Pawel Cias,25,,
2019,03,11,533,8,Pavel Nejedly,26,,
2019,03,11,534,8,Tigre Hank,27,,
2019,03,11,535,8,Seong-chan Hong,21,,
2019,03,11,536,8,Sam Riffice,20,,
2019,03,11,536,8,Nicolaas Scholtz,28,,
2019,03,11,538,8,Alejandro Tabilo,21,,
2019,03,11,539,8,Evgenii Tiurnev,21,,
2019,03,11,540,8,Sem Verbeek,24,,
2019,03,11,541,8,Konstantin Kravchuk,34,,
2019,03,11,542,8,Xin Gao,24,,
2019,03,11,543,7,Nicolas Meister,29,,
2019,03,11,544,7,Tomas Lipovsek Puches,25,,
2019,03,11,545,7,Artem Dubrivnyy,20,,
2019,03,11,545,7,John Mcnally,20,,
2019,03,11,547,7,Patrik Rikl,20,,
2019,03,11,548,7,Benjamin Lock,26,,
2019,03,11,548,7,Christian Seraphim,,,
2019,03,11,550,7,Benjamin Sigouin,19,,
2019,03,11,551,7,Gerardo Lopez Villasenor,23,,
2019,03,11,551,7,Felipe Meligeni Rodrigues Alves,21,,
2019,03,11,553,7,Jeremy Beale,24,,
2019,03,11,553,7,Samuel Monette,25,,
2019,03,11,555,7,Lucas Catarina,22,,
2019,03,11,556,7,Fred Gil,33,,
2019,03,11,557,6,Ergi Kirkin,20,,
2019,03,11,558,6,Jack Draper,17,,
2019,03,11,559,6,Agustin Velotti,26,,
2019,03,11,560,6,Marko Miladinovic,18,,
2019,03,11,561,6,Francesco Vilardo,29,,
2019,03,11,562,6,Remi Boutillier,29,,
2019,03,11,563,6,Fajing Sun,22,,
2019,03,11,564,6,Nicolae Frunza,21,,
