2019,03,18,1,10990,Novak Djokovic,31,,
2019,03,18,2,8725,Rafael Nadal,32,,
2019,03,18,3,6630,Alexander Zverev,21,,
2019,03,18,4,4755,Dominic Thiem,25,4,up
2019,03,18,5,4600,Roger Federer,37,1,down
2019,03,18,6,4235,Kei Nishikori,29,1,up
2019,03,18,7,4115,Kevin Anderson,32,1,down
2019,03,18,8,3585,Juan Martin del Potro,30,3,down
2019,03,18,9,3485,John Isner,33,,
2019,03,18,10,3160,Stefanos Tsitsipas,20,,
2019,03,18,11,3095,Marin Cilic,30,,
2019,03,18,12,2845,Karen Khachanov,22,1,up
2019,03,18,13,2345,Borna Coric,22,1,down
2019,03,18,14,2275,Milos Raonic,28,,
2019,03,18,15,2230,Daniil Medvedev,23,,
2019,03,18,16,2021,Marco Cecchinato,26,,
2019,03,18,17,1885,Fabio Fognini,31,,
2019,03,18,18,1875,Gael Monfils,32,1,up
2019,03,18,19,1865,Nikoloz Basilashvili,27,1,down
2019,03,18,20,1685,David Goffin,28,1,up
2019,03,18,21,1615,Pablo Carreno Busta,27,1,down
2019,03,18,22,1600,Kyle Edmund,24,1,up
2019,03,18,23,1550,Denis Shapovalov,19,2,up
2019,03,18,24,1520,Diego Schwartzman,26,2,up
2019,03,18,25,1510,Roberto Bautista Agut,30,3,down
2019,03,18,26,1493,Alex de Minaur,20,2,down
2019,03,18,27,1340,Gilles Simon,34,2,up
2019,03,18,28,1340,Richard Gasquet,32,1,down
2019,03,18,29,1300,Grigor Dimitrov,27,1,down
2019,03,18,30,1265,Lucas Pouille,25,,
2019,03,18,31,1246,Laslo Djere,23,1,up
2019,03,18,32,1240,Guido Pella,28,2,up
2019,03,18,33,1215,Nick Kyrgios,23,,
2019,03,18,34,1200,Frances Tiafoe,21,1,up
2019,03,18,35,1200,Fernando Verdasco,35,1,up
2019,03,18,36,1180,Marton Fucsovics,27,5,down
2019,03,18,37,1175,Stan Wawrinka,33,3,up
2019,03,18,38,1160,Steve Johnson,29,,
2019,03,18,39,1126,John Millman,29,3,up
2019,03,18,40,1100,Jeremy Chardy,32,3,down
2019,03,18,41,1072,Joao Sousa,29,,
2019,03,18,42,1070,Philipp Kohlschreiber,35,3,down
2019,03,18,43,1025,Mikhail Kukushkin,31,,
2019,03,18,44,1010,Dusan Lajovic,28,1,up
2019,03,18,45,990,Jan-Lennard Struff,28,10,up
2019,03,18,46,971,Radu Albot,29,7,up
2019,03,18,47,970,Andreas Seppi,35,,
2019,03,18,48,966,Martin Klizan,29,2,up
2019,03,18,49,959,Pierre-Hugues Herbert,28,5,down
2019,03,18,50,956,Matthew Ebden,31,1,down
2019,03,18,51,941,Cameron Norrie,23,3,down
2019,03,18,52,937,Matteo Berrettini,22,5,up
2019,03,18,53,915,Damir Dzumhur,26,1,up
2019,03,18,54,904,Hubert Hurkacz,22,13,up
2019,03,18,55,900,Adrian Mannarino,30,3,down
2019,03,18,56,890,Taylor Fritz,21,10,down
2019,03,18,57,876,Felix Auger-Aliassime,18,1,up
2019,03,18,58,858,Reilly Opelka,21,1,up
2019,03,18,59,852,Malek Jaziri,35,1,up
2019,03,18,60,848,Mackenzie McDonald,23,2,up
2019,03,18,61,845,Jaume Munar,21,,
2019,03,18,62,830,Leonardo Mayer,31,6,down
2019,03,18,63,819,Ugo Humbert,20,3,up
2019,03,18,64,809,Yoshihito Nishioka,23,10,up
2019,03,18,65,805,Robin Haase,31,3,up
2019,03,18,66,804,Juan Ignacio Londero,25,2,down
2019,03,18,67,770,Benoit Paire,29,2,up
2019,03,18,68,770,Sam Querrey,31,17,down
2019,03,18,69,765,Aljaz Bedene,29,1,up
2019,03,18,70,755,Cristian Garin,22,2,up
2019,03,18,71,733,Denis Kudla,26,6,down
2019,03,18,72,714,Taro Daniel,26,1,down
2019,03,18,73,713,Marius Copil,28,3,up
2019,03,18,74,713,Hugo Dellien,25,13,up
2019,03,18,75,711,Mischa Zverev,31,,
2019,03,18,76,709,Ivo Karlovic,40,13,up
2019,03,18,77,708,Jordan Thompson,24,,
2019,03,18,78,704,Ernests Gulbis,30,1,up
2019,03,18,79,690,Nicolas Jarry,23,7,up
2019,03,18,80,686,Guido Andreozzi,27,8,up
2019,03,18,81,679,Bernard Tomic,26,1,up
2019,03,18,82,678,Ricardas Berankis,28,13,up
2019,03,18,83,676,Federico Delbonis,28,3,down
2019,03,18,84,662,Prajnesh Gunneswaran,29,13,up
2019,03,18,85,661,Pablo Cuevas,33,12,down
2019,03,18,86,660,Albert Ramos-Vinolas,31,5,up
2019,03,18,87,655,Peter Gojowczyk,29,2,down
2019,03,18,88,652,Pablo Andujar,33,5,up
2019,03,18,89,650,Tomas Berdych,33,8,down
2019,03,18,90,648,Thomas Fabbiano,29,7,down
2019,03,18,91,648,Tennys Sandgren,27,7,down
2019,03,18,92,640,Hyeon Chung,22,29,down
2019,03,18,93,637,Bradley Klahn,28,3,down
2019,03,18,94,635,Feliciano Lopez,37,16,down
2019,03,18,95,630,Miomir Kecmanovic,19,35,up
2019,03,18,96,625,Lloyd Harris,22,4,down
2019,03,18,97,622,Daniel Evans,28,3,up
2019,03,18,98,619,Casper Ruud,20,4,down
2019,03,18,99,603,Andrey Rublev,21,3,up
2019,03,18,100,598,Jiri Vesely,25,2,down
2019,03,18,101,594,Maximilian Marterer,23,2,down
2019,03,18,102,588,Denis Istomin,32,1,down
