0,2019-451-bd06-ba47,/en/scores/2019/451/MS001/match-stats?isLive=False,01:55:34,115,5,0,60,85,43,60,16,25,5,6,59,85,12,51,15,31,2,8,14,14,27,82,86,167,3,3,51,82,39,51,16,31,6,8,55,82,17,60,9,25,1,6,14,14,26,85,81,167
0,2019-451-d643-bd06,/en/scores/2019/451/MS002/match-stats?isLive=False,02:35:31,155,9,3,72,114,48,72,27,42,6,8,75,114,14,66,11,22,2,4,16,15,25,88,100,202,7,0,66,88,52,66,11,22,2,4,63,88,24,72,15,42,2,8,15,16,39,114,102,202
0,2019-451-cf01-ba47,/en/scores/2019/451/MS003/match-stats?isLive=False,01:29:54,89,5,4,51,82,33,51,17,31,7,9,50,82,10,41,5,23,1,3,10,11,15,64,65,146,12,0,41,64,31,41,18,23,2,3,49,64,18,51,14,31,2,9,11,10,32,82,81,146
0,2019-451-d643-bg23,/en/scores/2019/451/MS004/match-stats?isLive=False,01:56:11,116,7,3,57,86,41,57,15,29,3,6,56,86,15,54,16,28,4,7,15,14,31,82,87,168,4,3,54,82,39,54,12,28,3,7,51,82,16,57,14,29,3,6,14,15,30,86,81,168
0,2019-451-w367-bd06,/en/scores/2019/451/MS005/match-stats?isLive=False,01:45:01,105,7,0,51,86,32,51,18,35,12,14,50,86,14,53,9,17,0,3,10,10,23,70,73,156,2,1,53,70,39,53,8,17,3,3,47,70,19,51,17,35,2,14,10,10,36,86,83,156
0,2019-451-l987-cf01,/en/scores/2019/451/MS006/match-stats?isLive=False,01:13:57,73,6,1,46,60,33,46,6,14,5,7,39,60,11,47,3,12,0,2,10,10,14,59,53,119,4,0,47,59,36,47,9,12,2,2,45,59,13,46,8,14,2,7,10,10,21,60,66,119
0,2019-451-ba47-h996,/en/scores/2019/451/MS007/match-stats?isLive=False,01:11:00,71,6,0,32,48,29,32,8,16,2,2,37,48,17,44,11,22,3,6,9,9,28,66,65,114,5,2,44,66,27,44,11,22,3,6,38,66,3,32,8,16,0,2,9,9,11,48,49,114
0,2019-451-d643-f724,/en/scores/2019/451/MS008/match-stats?isLive=False,02:00:25,120,5,1,53,75,39,53,13,22,2,4,52,75,20,53,16,32,4,6,14,13,36,85,88,160,6,3,53,85,33,53,16,32,2,6,49,85,14,53,9,22,2,4,13,14,23,75,72,160
0,2019-451-g476-bd06,/en/scores/2019/451/MS011/match-stats?isLive=False,01:10:16,70,2,4,32,49,20,32,3,17,3,7,23,49,8,33,5,16,1,4,8,9,13,49,36,98,2,0,33,49,25,33,11,16,3,4,36,49,12,32,14,17,4,7,9,8,26,49,62,98
0,2019-451-re44-bg23,/en/scores/2019/451/MS009/match-stats?isLive=False,01:01:23,61,6,4,28,51,19,28,8,23,0,4,27,51,5,36,16,24,2,4,9,10,21,60,48,111,8,8,36,60,31,36,8,24,2,4,39,60,9,28,15,23,4,4,10,9,24,51,63,111
0,2019-451-mn13-h996,/en/scores/2019/451/MS015/match-stats?isLive=False,02:29:41,149,14,3,73,108,56,73,22,35,5,6,78,108,16,73,12,37,0,2,16,17,28,110,106,218,9,2,73,110,57,73,25,37,2,2,82,110,17,73,13,35,1,6,17,16,30,108,112,218
0,2019-451-v306-ba47,/en/scores/2019/451/MS014/match-stats?isLive=False,02:13:33,133,9,3,75,113,50,75,16,38,10,14,66,113,15,59,15,30,3,5,15,16,30,89,96,202,3,2,59,89,44,59,15,30,2,5,59,89,25,75,22,38,4,14,16,15,47,113,106,202
0,2019-451-h996-tb69,/en/scores/2019/451/MS031/match-stats?isLive=False,01:26:26,86,6,0,41,63,33,41,13,22,1,1,46,63,11,34,10,23,2,3,11,10,21,57,67,120,4,2,34,57,23,34,13,23,1,3,36,57,8,41,9,22,0,1,10,11,17,63,53,120
0,2019-451-w367-j551,/en/scores/2019/451/MS010/match-stats?isLive=False,01:28:36,88,5,1,30,61,28,30,20,31,0,0,48,61,9,47,12,23,1,6,11,11,21,70,69,131,9,3,47,70,38,47,11,23,5,6,49,70,2,30,11,31,0,0,11,11,13,61,62,131
0,2019-451-be90-l987,/en/scores/2019/451/MS012/match-stats?isLive=False,02:11:24,131,4,2,61,98,45,61,16,37,4,7,61,98,25,73,15,27,5,12,15,15,40,100,101,198,8,2,73,100,48,73,12,27,7,12,60,100,16,61,21,37,3,7,15,15,37,98,97,198
0,2019-451-d643-d923,/en/scores/2019/451/MS016/match-stats?isLive=False,00:55:33,55,3,2,26,42,21,26,11,16,0,0,32,42,9,26,17,22,4,8,8,7,26,48,58,90,0,2,26,48,17,26,5,22,4,8,22,48,5,26,5,16,0,0,7,8,10,42,32,90
0,2019-451-ke29-w367,/en/scores/2019/451/MS020/match-stats?isLive=False,01:42:36,102,6,0,46,67,36,46,13,21,2,3,49,67,13,49,15,37,0,4,11,11,28,86,77,153,7,1,49,86,36,49,22,37,4,4,58,86,10,46,8,21,1,3,11,11,18,67,76,153
0,2019-451-sc77-cf01,/en/scores/2019/451/MS027/match-stats?isLive=False,01:22:37,82,6,3,58,79,34,58,9,21,8,11,43,79,7,42,8,14,0,1,9,9,15,56,58,135,5,3,42,56,35,42,6,14,1,1,41,56,24,58,12,21,3,11,9,9,36,79,77,135
0,2019-451-r772-bg23,/en/scores/2019/451/MS019/match-stats?isLive=False,01:38:11,98,5,2,47,77,26,47,14,30,8,12,40,77,6,33,17,33,2,4,10,11,23,66,63,143,9,3,33,66,27,33,16,33,2,4,43,66,21,47,16,30,4,12,11,10,37,77,80,143
0,2019-451-gb88-be90,/en/scores/2019/451/MS024/match-stats?isLive=False,02:18:41,138,11,2,70,109,47,70,21,39,5,7,68,109,22,66,17,38,2,5,16,15,39,104,107,213,6,3,66,104,44,66,21,38,3,5,65,104,23,70,18,39,2,7,15,16,41,109,106,213
0,2019-451-bk40-bd06,/en/scores/2019/451/MS023/match-stats?isLive=False,01:09:20,69,4,1,28,45,17,28,7,17,0,3,24,45,7,34,5,17,0,2,8,9,12,51,36,96,3,2,34,51,27,34,12,17,2,2,39,51,11,28,10,17,3,3,9,8,21,45,60,96
0,2019-451-k435-ba47,/en/scores/2019/451/MS029/match-stats?isLive=False,01:42:16,102,3,4,42,73,33,42,14,31,2,4,47,73,10,43,13,30,1,2,11,11,23,73,70,146,6,1,43,73,33,43,17,30,1,2,50,73,9,42,17,31,2,4,11,11,26,73,76,146
0,2019-451-v306-l503,/en/scores/2019/451/MS028/match-stats?isLive=False,01:29:18,89,9,0,36,54,30,36,6,18,0,2,36,54,19,40,15,29,4,11,10,9,34,69,70,123,2,1,40,69,21,40,14,29,7,11,35,69,6,36,12,18,2,2,9,10,18,54,53,123
0,2019-451-f724-ca99,/en/scores/2019/451/MS017/match-stats?isLive=False,01:12:13,72,1,2,32,54,24,32,15,22,8,8,39,54,14,34,11,19,4,10,8,9,25,53,64,107,0,3,34,53,20,34,8,19,6,10,28,53,8,32,7,22,0,8,9,8,15,54,43,107
0,2019-451-ac39-g476,/en/scores/2019/451/MS022/match-stats?isLive=False,01:01:47,61,6,2,30,57,17,30,11,27,6,10,28,57,5,27,1,13,0,3,8,8,6,40,34,97,1,0,27,40,22,27,12,13,3,3,34,40,13,30,16,27,4,10,8,8,29,57,63,97
0,2019-451-h756-j551,/en/scores/2019/451/MS021/match-stats?isLive=False,02:38:23,158,12,5,74,107,54,74,19,33,4,7,73,107,28,87,13,37,2,9,17,17,41,124,114,231,12,1,87,124,59,87,24,37,7,9,83,124,20,74,14,33,3,7,17,17,34,107,117,231
0,2019-451-l987-me82,/en/scores/2019/451/MS025/match-stats?isLive=False,01:35:59,95,3,1,58,77,40,58,9,19,6,8,49,77,12,38,12,23,3,5,11,10,24,61,73,138,3,2,38,61,26,38,11,23,2,5,37,61,18,58,10,19,2,8,10,11,28,77,65,138
0,2019-451-mn13-g967,/en/scores/2019/451/MS030/match-stats?isLive=False,00:55:48,55,8,0,34,48,30,34,8,14,2,2,38,48,8,27,13,23,3,7,9,8,21,50,59,98,6,4,27,50,19,27,10,23,4,7,29,50,4,34,6,14,0,2,8,9,10,48,39,98
0,2019-451-pc11-i306,/en/scores/2019/451/MS026/match-stats?isLive=False,01:47:18,107,5,1,48,66,36,48,11,18,0,2,47,66,21,53,17,29,3,9,11,10,38,82,85,148,3,1,53,82,32,53,12,29,6,9,44,82,12,48,7,18,2,2,10,11,19,66,63,148
0,2019-451-mn13-ta29,/en/scores/2019/451/QS004/match-stats?isLive=False,02:12:44,132,5,3,75,103,57,75,15,28,7,8,72,103,18,56,19,46,2,2,16,16,37,102,109,205,8,3,56,102,38,56,27,46,0,2,65,102,18,75,13,28,1,8,16,16,31,103,96,205
0,2019-451-re44-sa93,/en/scores/2019/451/MS018/match-stats?isLive=False,01:15:45,75,10,3,30,59,22,30,18,29,3,5,40,59,13,35,18,26,5,12,10,9,31,61,71,120,5,2,35,61,22,35,8,26,7,12,30,61,8,30,11,29,2,5,9,10,19,59,49,120
0,2019-451-be67-sc77,/en/scores/2019/451/QS005/match-stats?isLive=False,01:33:36,93,7,3,51,79,35,51,16,28,4,7,51,79,5,45,16,27,1,2,13,13,21,72,72,151,8,5,45,72,40,45,11,27,1,2,51,72,16,51,12,28,3,7,13,13,28,79,79,151
0,2019-451-g476-b837,/en/scores/2019/451/QS006/match-stats?isLive=False,02:09:39,129,2,0,54,92,36,54,24,38,3,5,60,92,14,50,16,30,4,9,14,14,30,80,90,172,5,3,50,80,36,50,14,30,5,9,50,80,18,54,14,38,2,5,14,14,32,92,82,172
0,2019-451-mn13-a622,/en/scores/2019/451/QS008/match-stats?isLive=False,01:39:38,99,12,0,49,67,39,49,11,18,1,3,50,67,17,46,18,40,4,10,13,13,35,86,85,153,1,2,46,86,29,46,22,40,6,10,51,86,10,49,7,18,2,3,13,13,17,67,68,153
0,2019-451-l503-be90,/en/scores/2019/451/QS007/match-stats?isLive=False,01:54:05,114,2,0,59,84,42,59,8,25,5,7,50,84,11,47,13,32,1,5,11,11,24,79,74,163,5,1,47,79,36,47,19,32,4,5,55,79,17,59,17,25,2,7,11,11,34,84,89,163
0,2019-451-be67-bc65,/en/scores/2019/451/QS010/match-stats?isLive=False,01:08:31,68,1,1,29,51,21,29,14,22,0,1,35,51,15,37,15,27,4,12,9,9,30,64,65,115,5,3,37,64,22,37,12,27,8,12,34,64,8,29,8,22,1,1,9,9,16,51,50,115
0,2019-451-g476-w503,/en/scores/2019/451/QS012/match-stats?isLive=False,01:51:53,111,5,3,36,64,30,36,13,28,3,4,43,64,15,49,21,36,3,11,10,10,36,85,79,149,3,1,49,85,34,49,15,36,8,11,49,85,6,36,15,28,1,4,10,10,21,64,70,149
0,2019-451-l503-ac23,/en/scores/2019/451/QS014/match-stats?isLive=False,01:00:28,60,6,3,18,41,15,18,14,23,0,0,29,41,19,35,11,17,5,10,7,6,30,52,59,93,1,5,35,52,16,35,6,17,5,10,22,52,3,18,9,23,0,0,6,7,12,41,34,93
0,2019-451-db59-be90,/en/scores/2019/451/QS015/match-stats?isLive=False,01:32:58,92,2,5,53,88,29,53,15,35,5,10,44,88,15,34,6,24,2,5,10,9,21,58,65,146,3,1,34,58,19,34,18,24,3,5,37,58,24,53,20,35,5,10,9,10,44,88,81,146
0,2019-451-z367-ta29,/en/scores/2019/451/QS009/match-stats?isLive=False,00:41:00,41,0,2,26,35,9,26,2,9,2,7,11,35,7,30,2,8,0,0,6,7,9,38,20,73,3,1,30,38,23,30,6,8,0,0,29,38,17,26,7,9,5,7,7,6,24,35,53,73
0,2019-451-r685-b837,/en/scores/2019/451/QS013/match-stats?isLive=False,01:26:15,86,3,3,39,63,25,39,12,24,3,6,37,63,5,34,16,35,0,3,9,9,21,69,58,132,9,3,34,69,29,34,19,35,3,3,48,69,14,39,12,24,3,6,9,9,26,63,74,132
0,2019-451-sc77-mp83,/en/scores/2019/451/QS011/match-stats?isLive=False,01:35:36,95,3,2,55,80,43,55,12,25,2,3,55,80,9,41,13,30,2,6,12,12,22,71,77,151,2,5,41,71,32,41,17,30,4,6,49,71,12,55,13,25,1,3,12,12,25,80,74,151
1,2019-339-mm58-n552,/en/scores/2019/339/MS001/match-stats?isLive=False,02:04:39,124,8,6,54,100,34,54,20,46,10,15,54,100,13,44,16,33,3,6,14,13,29,77,83,177,3,3,44,77,31,44,17,33,3,6,48,77,20,54,26,46,5,15,13,14,46,100,94,177
1,2019-339-t786-mm58,/en/scores/2019/339/MS002/match-stats?isLive=False,01:22:58,82,17,2,52,77,36,52,7,25,10,13,43,77,5,33,5,19,1,1,10,10,10,52,53,129,10,1,33,52,28,33,14,19,0,1,42,52,16,52,18,25,3,13,10,10,34,77,76,129
1,2019-339-d875-n552,/en/scores/2019/339/MS007/match-stats?isLive=False,01:40:11,100,8,5,53,80,37,53,13,27,6,9,50,80,10,47,3,12,1,1,12,12,13,59,63,139,5,2,47,59,37,47,9,12,0,1,46,59,16,53,14,27,3,9,12,12,30,80,76,139
1,2019-339-ca12-n552,/en/scores/2019/339/MS003/match-stats?isLive=False,01:06:35,66,10,3,27,46,15,27,6,19,1,5,21,46,7,33,5,14,0,2,8,8,12,47,33,93,2,2,33,47,26,33,9,14,2,2,35,47,12,27,13,19,4,5,8,8,25,46,60,93
1,2019-339-mm58-r975,/en/scores/2019/339/MS005/match-stats?isLive=False,02:09:09,129,12,3,68,105,48,68,25,37,8,8,73,105,10,56,19,38,2,4,16,15,29,94,102,199,29,5,56,94,46,56,19,38,2,4,65,94,20,68,12,37,0,8,15,16,32,105,97,199
1,2019-339-ca12-u134,/en/scores/2019/339/MS006/match-stats?isLive=False,02:07:28,127,10,8,58,94,44,58,18,36,4,8,62,94,14,54,18,36,3,9,16,15,32,90,94,184,12,6,54,90,40,54,18,36,6,9,58,90,14,58,18,36,4,8,15,16,32,94,90,184
1,2019-339-kb09-n552,/en/scores/2019/339/MS015/match-stats?isLive=False,01:19:36,79,5,3,36,60,26,36,8,24,4,7,34,60,5,32,9,24,0,0,10,10,14,56,48,116,7,2,32,56,27,32,15,24,0,0,42,56,10,36,16,24,3,7,10,10,26,60,68,116
