2019,02,11,1,10955,Novak Djokovic,31,,
2019,02,11,2,8320,Rafael Nadal,32,,
2019,02,11,3,6475,Alexander Zverev,21,,
2019,02,11,4,5060,Juan Martin del Potro,30,,
2019,02,11,5,4845,Kevin Anderson,32,,
2019,02,11,6,4600,Roger Federer,37,,
2019,02,11,7,4100,Kei Nishikori,29,,
2019,02,11,8,3960,Dominic Thiem,25,,
2019,02,11,9,3155,John Isner,33,,
2019,02,11,10,3140,Marin Cilic,30,,
2019,02,11,11,2880,Karen Khachanov,22,,
2019,02,11,12,2805,Stefanos Tsitsipas,20,,
2019,02,11,13,2605,Borna Coric,22,,
2019,02,11,14,2250,Milos Raonic,28,,
2019,02,11,15,2225,Fabio Fognini,31,,
2019,02,11,16,2160,Daniil Medvedev,23,,
2019,02,11,17,1955,Roberto Bautista Agut,30,1,up
2019,02,11,18,1870,Marco Cecchinato,26,1,up
2019,02,11,19,1835,Diego Schwartzman,26,1,up
2019,02,11,20,1820,Nikoloz Basilashvili,26,2,up
2019,02,11,21,1740,David Goffin,28,,
2019,02,11,22,1715,Lucas Pouille,24,5,down
2019,02,11,23,1705,Pablo Carreno Busta,27,,
2019,02,11,24,1610,Grigor Dimitrov,27,,
2019,02,11,25,1485,Denis Shapovalov,19,,
2019,02,11,26,1455,Fernando Verdasco,35,,
2019,02,11,27,1443,Alex de Minaur,19,1,up
2019,02,11,28,1440,Kyle Edmund,24,1,up
2019,02,11,29,1430,Frances Tiafoe,21,1,up
2019,02,11,30,1340,Richard Gasquet,32,3,down
2019,02,11,31,1280,Gilles Simon,34,,
2019,02,11,32,1250,Philipp Kohlschreiber,35,,
2019,02,11,33,1240,Gael Monfils,32,,
2019,02,11,34,1190,Steve Johnson,29,,
2019,02,11,35,1180,Jeremy Chardy,31,,
2019,02,11,36,1113,Pierre-Hugues Herbert,27,8,up
2019,02,11,37,1088,John Millman,29,1,down
2019,02,11,38,1080,Marton Fucsovics,27,9,up
2019,02,11,39,1079,Martin Klizan,29,1,down
2019,02,11,40,1060,Andreas Seppi,34,3,down
2019,02,11,41,1042,Joao Sousa,29,2,down
2019,02,11,42,1036,Taylor Fritz,21,2,down
2019,02,11,43,1010,Dusan Lajovic,28,1,down
2019,02,11,44,1007,Malek Jaziri,35,1,down
2019,02,11,45,1001,Matthew Ebden,31,,
2019,02,11,46,974,Matteo Berrettini,22,7,up
2019,02,11,47,970,Nicolas Jarry,23,6,down
2019,02,11,48,965,Adrian Mannarino,30,2,down
2019,02,11,49,940,Sam Querrey,31,1,down
2019,02,11,50,930,Guido Pella,28,9,up
2019,02,11,51,920,Leonardo Mayer,31,2,down
2019,02,11,52,910,Hyeon Chung,22,2,down
2019,02,11,53,910,Mikhail Kukushkin,31,2,up
2019,02,11,54,910,Jan-Lennard Struff,28,3,down
2019,02,11,55,905,Robin Haase,31,1,down
2019,02,11,56,905,Damir Dzumhur,26,4,down
2019,02,11,57,805,Aljaz Bedene,29,8,up
2019,02,11,58,795,Benoit Paire,29,,
2019,02,11,59,775,Tomas Berdych,33,20,up
2019,02,11,60,775,Jordan Thompson,24,,
2019,02,11,61,770,Peter Gojowczyk,29,,
2019,02,11,62,770,Feliciano Lopez,37,,
2019,02,11,63,770,Denis Kudla,26,,
2019,02,11,64,766,Federico Delbonis,28,13,up
2019,02,11,65,762,Cameron Norrie,23,1,down
2019,02,11,66,750,Nick Kyrgios,23,,
2019,02,11,67,746,Mischa Zverev,31,,
2019,02,11,68,740,Stan Wawrinka,33,11,down
2019,02,11,69,739,Juan Ignacio Londero,25,43,up
2019,02,11,70,735,Filip Krajinovic,26,2,up
2019,02,11,71,729,Yoshihito Nishioka,23,3,down
2019,02,11,72,728,Marius Copil,28,16,down
2019,02,11,73,726,Taro Daniel,26,4,down
2019,02,11,74,711,Guido Andreozzi,27,4,down
2019,02,11,75,710,Hubert Hurkacz,21,2,down
2019,02,11,76,708,Tennys Sandgren,27,1,down
2019,02,11,77,707,Jaume Munar,21,4,up
2019,02,11,78,706,Pablo Cuevas,33,14,up
2019,02,11,79,705,Radu Albot,29,11,up
2019,02,11,80,694,Ilya Ivashka,24,,
2019,02,11,81,674,Ivo Karlovic,39,3,down
2019,02,11,82,673,Mackenzie McDonald,23,9,up
2019,02,11,83,668,Pablo Andujar,33,1,down
2019,02,11,84,667,Ernests Gulbis,30,1,down
2019,02,11,85,654,Maximilian Marterer,23,9,down
2019,02,11,86,653,Thomas Fabbiano,29,2,down
2019,02,11,87,649,Bernard Tomic,26,2,down
2019,02,11,88,646,Ugo Humbert,20,2,down
2019,02,11,89,633,Reilly Opelka,21,9,up
2019,02,11,90,627,Bradley Klahn,28,3,down
2019,02,11,91,627,Laslo Djere,23,3,down
2019,02,11,92,615,Ryan Harrison,26,1,up
2019,02,11,93,610,Cristian Garin,22,2,up
2019,02,11,94,599,Evgeny Donskoy,28,2,up
2019,02,11,95,598,Jiri Vesely,25,2,up
2019,02,11,96,580,Albert Ramos-Vinolas,31,25,down
2019,02,11,97,579,Prajnesh Gunneswaran,29,6,up
2019,02,11,98,577,Lloyd Harris,21,2,up
2019,02,11,99,562,Andrey Rublev,21,2,up
2019,02,11,100,560,Pedro Sousa,30,2,up
2019,02,11,101,547,Vasek Pospisil,28,7,down
2019,02,11,102,547,Guillermo Garcia-Lopez,35,2,up
2019,02,11,103,540,Felix Auger-Aliassime,18,4,up
2019,02,11,104,530,Jack Sock,26,5,up
2019,02,11,105,526,Ricardas Berankis,28,,
2019,02,11,106,522,Denis Istomin,32,,
2019,02,11,107,522,Jozef Kovalik,26,18,down
2019,02,11,108,517,Michael Mmoh,21,2,up
2019,02,11,109,515,Lorenzo Sonego,23,4,up
2019,02,11,110,511,Marcel Granollers,32,1,up
2019,02,11,111,493,Paolo Lorenzi,37,3,up
2019,02,11,112,488,Yannick Maden,29,9,up
2019,02,11,113,487,Hugo Dellien,25,3,up
2019,02,11,114,472,Marco Trungelliti,29,3,up
2019,02,11,115,470,Jared Donaldson,22,4,up
2019,02,11,116,470,Elias Ymer,22,1,down
2019,02,11,117,470,Bjorn Fratangelo,25,13,up
2019,02,11,118,468,Peter Polansky,30,2,up
2019,02,11,119,467,Roberto Carballes Baena,25,45,down
2019,02,11,120,455,Stefano Travaglia,27,2,up
2019,02,11,121,451,Adrian Menendez-Maceiras,33,3,up
2019,02,11,122,450,Marcos Baghdatis,33,6,up
2019,02,11,123,450,Alexei Popyrin,19,2,up
2019,02,11,124,450,Miomir Kecmanovic,19,6,down
2019,02,11,125,449,Thiago Monteiro,24,17,down
2019,02,11,126,433,Alex Bolt,26,3,up
2019,02,11,127,429,Gregoire Barrere,24,4,up
2019,02,11,128,425,Ramkumar Ramanathan,24,5,up
2019,02,11,129,423,Casper Ruud,20,3,down
2019,02,11,130,423,Lukas Lacko,31,3,down
2019,02,11,131,423,Corentin Moutet,19,14,up
2019,02,11,132,414,Thanasi Kokkinakis,22,2,up
2019,02,11,133,413,Antoine Hoang,23,17,up
2019,02,11,134,412,Ruben Bemelmans,31,2,down
2019,02,11,135,411,Carlos Berlocq,36,,
2019,02,11,136,410,Sergiy Stakhovsky,33,,
2019,02,11,137,408,Simone Bolelli,33,,
2019,02,11,138,407,Rogerio Dutra Silva,35,,
2019,02,11,139,407,Matthias Bachinger,31,3,up
2019,02,11,140,405,Jo-Wilfried Tsonga,33,70,up
2019,02,11,141,402,Tatsuma Ito,30,1,down
2019,02,11,142,399,Lukas Rosol,33,1,down
2019,02,11,143,391,Jason Jung,29,20,down
2019,02,11,144,390,Alexander Bublik,21,28,up
2019,02,11,145,389,Jason Kubler,25,6,down
2019,02,11,146,389,Henri Laaksonen,26,3,down
2019,02,11,147,384,Daniel Evans,28,,
2019,02,11,148,382,Facundo Bagnis,28,1,up
2019,02,11,149,380,David Ferrer,36,2,up
2019,02,11,150,373,Constant Lestienne,26,2,down
2019,02,11,151,372,Jurgen Zopp,30,5,down
2019,02,11,152,372,Noah Rubin,22,8,down
2019,02,11,153,370,Gianluigi Quinzi,23,,
2019,02,11,154,367,Brayden Schnur,23,4,up
2019,02,11,155,366,Luca Vanni,33,1,down
2019,02,11,156,365,Yuki Bhambri,26,4,down
2019,02,11,157,352,Dennis Novak,25,2,down
2019,02,11,158,350,Kamil Majchrzak,23,2,down
2019,02,11,159,349,Oscar Otte,25,6,up
2019,02,11,160,348,Mitchell Krueger,25,49,up
2019,02,11,161,346,Egor Gerasimov,26,2,up
2019,02,11,162,344,Pedro Martinez,21,3,down
2019,02,11,163,341,Yuichi Sugita,30,3,down
2019,02,11,164,341,Darian King,26,3,down
2019,02,11,165,341,Yannick Hanfmann,27,3,down
2019,02,11,166,339,Christopher Eubanks,22,9,down
2019,02,11,167,336,Quentin Halys,22,3,down
2019,02,11,168,333,Mirza Basic,27,69,down
2019,02,11,169,333,Filippo Baldi,23,3,down
2019,02,11,170,330,Alessandro Giannessi,28,2,down
